po_id,supplier_id,warehouse_id,sku,qty_ordered,unit_cost,total_cost,po_date,expected_delivery,actual_delivery,status,is_on_time,_ingested_at
PO-00002301,SUP-0065,WH-EAS-06,SKU-00397,406,146.21,59361.26,2025-05-11,2025-06-12,2025-06-21,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002302,SUP-0035,WH-NOR-04,SKU-00832,690,35.72,24646.8,2026-04-29,2026-06-10,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002303,SUP-0002,WH-SOU-09,SKU-00704,1189,120.34,143084.26,2025-06-29,2025-08-12,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002304,SUP-0046,WH-NOR-04,SKU-00799,386,135.96,52480.56,2026-02-03,2026-02-24,2026-03-05,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002305,SUP-0061,WH-EAS-06,SKU-00797,183,446.14,81643.62,2025-10-23,2025-12-08,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002306,SUP-0041,WH-CEN-08,SKU-00501,1638,185.02,303062.76,2026-02-13,2026-03-22,2026-03-21,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002307,SUP-0054,WH-NOR-05,SKU-00545,801,442.81,354690.81,2025-08-03,2025-09-12,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002308,SUP-0043,WH-EAS-01,SKU-00436,1968,136.09,267825.12,2026-03-23,2026-04-03,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002309,SUP-0015,WH-EAS-01,SKU-00703,1453,186.94,271623.82,2025-05-30,2025-06-17,2025-06-20,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002310,SUP-0017,WH-EAS-06,SKU-00620,117,415.83,48652.11,2026-01-21,2026-03-10,2026-03-18,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002311,SUP-0011,WH-EAS-02,SKU-00465,372,79.21,29466.12,2026-01-22,2026-03-02,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002312,SUP-0070,WH-NOR-05,SKU-00707,1012,135.17,136792.04,2025-06-06,2025-07-29,2025-07-26,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002313,SUP-0053,WH-CEN-10,SKU-00757,1462,214.72,313920.64,2026-02-28,2026-03-25,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002314,SUP-0067,WH-WES-07,SKU-00612,267,127.24,33973.08,2026-04-12,2026-05-06,2026-05-12,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002315,SUP-0060,WH-EAS-03,SKU-00688,995,443.7,441481.5,2026-01-01,2026-01-25,2026-01-31,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002316,SUP-0070,WH-CEN-08,SKU-00417,812,202.44,164381.28,2025-10-17,2025-11-14,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002317,SUP-0022,WH-WES-07,SKU-00950,591,345.73,204326.43,2025-08-04,2025-08-13,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002318,SUP-0019,WH-EAS-02,SKU-00167,1230,339.06,417043.8,2026-01-14,2026-03-03,2026-03-01,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002319,SUP-0013,WH-CEN-10,SKU-00718,348,153.8,53522.4,2026-02-28,2026-03-30,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002320,SUP-0015,WH-CEN-08,SKU-00339,1131,364.95,412758.45,2025-07-24,2025-09-03,2025-08-31,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002321,SUP-0066,WH-NOR-04,SKU-00524,762,437.07,333047.34,2025-08-01,2025-09-15,2025-09-19,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002322,SUP-0054,WH-WES-07,SKU-00221,539,360.68,194406.52,2025-12-05,2025-12-19,2025-12-22,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002323,SUP-0026,WH-EAS-01,SKU-00482,1852,271.33,502503.16,2026-02-04,2026-02-09,2026-02-12,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002324,SUP-0074,WH-NOR-04,SKU-00940,726,115.8,84070.8,2026-03-11,2026-03-24,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002325,SUP-0030,WH-CEN-10,SKU-00505,738,435.28,321236.64,2026-03-18,2026-05-16,2026-05-14,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002326,SUP-0077,WH-SOU-09,SKU-00271,652,437.74,285406.48,2026-03-17,2026-04-09,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002327,SUP-0003,WH-SOU-09,SKU-00346,752,345.58,259876.16,2025-11-04,2025-12-02,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002328,SUP-0015,WH-EAS-02,SKU-00682,1444,87.3,126061.2,2025-10-26,2025-11-03,2025-11-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002329,SUP-0028,WH-CEN-08,SKU-00738,1793,448.14,803515.02,2025-06-11,2025-07-26,2025-08-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002330,SUP-0029,WH-EAS-02,SKU-00489,198,53.53,10598.94,2025-05-13,2025-06-25,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002331,SUP-0072,WH-CEN-10,SKU-00331,1851,173.61,321352.11,2026-01-12,2026-01-23,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002332,SUP-0072,WH-EAS-02,SKU-00365,476,47.49,22605.24,2026-01-06,2026-03-03,2026-03-01,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002333,SUP-0041,WH-EAS-06,SKU-00468,329,432.26,142213.54,2026-03-19,2026-04-16,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002334,SUP-0047,WH-EAS-03,SKU-00250,1988,54.37,108087.56,2025-05-12,2025-05-21,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002335,SUP-0029,WH-EAS-01,SKU-00743,1732,11.83,20489.56,2026-01-29,2026-02-19,2026-02-16,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002336,SUP-0021,WH-NOR-05,SKU-00086,508,231.89,117800.12,2025-06-05,2025-07-15,2025-07-15,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002337,SUP-0003,WH-NOR-05,SKU-00270,525,131.49,69032.25,2025-12-11,2026-02-01,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002338,SUP-0019,WH-EAS-03,SKU-00820,1666,31.85,53062.1,2025-10-30,2025-11-07,2025-11-06,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002339,SUP-0019,WH-NOR-04,SKU-00601,558,17.7,9876.6,2025-07-01,2025-08-10,2025-08-16,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002340,SUP-0060,WH-NOR-05,SKU-00509,539,39.62,21355.18,2025-11-07,2025-11-24,2025-11-21,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002341,SUP-0072,WH-EAS-02,SKU-00515,56,252.72,14152.32,2026-01-04,2026-02-03,2026-02-02,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002342,SUP-0068,WH-NOR-05,SKU-00948,471,94.78,44641.38,2026-02-05,2026-03-08,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002343,SUP-0008,WH-WES-07,SKU-00481,1179,148.89,175541.31,2025-11-25,2025-12-12,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002344,SUP-0066,WH-WES-07,SKU-00929,817,56.02,45768.34,2026-03-22,2026-03-25,2026-03-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002345,SUP-0074,WH-CEN-08,SKU-00414,284,211.73,60131.32,2026-01-13,2026-02-02,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00002346,SUP-0006,WH-EAS-03,SKU-00091,1313,184.27,241946.51,2025-05-21,2025-05-28,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002347,SUP-0023,WH-EAS-01,SKU-00380,243,446.81,108574.83,2025-10-25,2025-11-05,2025-11-02,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002348,SUP-0080,WH-CEN-10,SKU-00516,1214,73.59,89338.26,2026-04-06,2026-05-03,2026-05-05,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002349,SUP-0054,WH-SOU-09,SKU-00893,743,219.43,163036.49,2025-10-30,2025-12-15,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002350,SUP-0046,WH-NOR-04,SKU-00556,409,285.99,116969.91,2025-07-24,2025-07-29,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002351,SUP-0034,WH-CEN-10,SKU-00806,962,377.88,363520.56,2026-01-30,2026-02-06,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002352,SUP-0015,WH-WES-07,SKU-00297,343,289.6,99332.8,2025-12-02,2026-01-08,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002353,SUP-0004,WH-EAS-02,SKU-00113,1450,65.08,94366.0,2025-09-29,2025-10-12,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002354,SUP-0060,WH-EAS-06,SKU-00835,1169,163.34,190944.46,2026-03-20,2026-04-20,2026-04-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002355,SUP-0007,WH-WES-07,SKU-00765,291,188.43,54833.13,2026-01-31,2026-02-23,2026-02-20,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002356,SUP-0051,WH-NOR-05,SKU-00248,1815,3.89,7060.35,2025-06-09,2025-06-27,2025-07-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002357,SUP-0039,WH-CEN-08,SKU-00972,1569,174.44,273696.36,2026-03-15,2026-04-07,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002358,SUP-0078,WH-EAS-03,SKU-00241,653,215.37,140636.61,2025-10-07,2025-11-20,2025-11-22,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002359,SUP-0053,WH-NOR-04,SKU-00368,1733,35.16,60932.28,2026-01-26,2026-01-29,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002360,SUP-0024,WH-EAS-02,SKU-00042,906,67.03,60729.18,2025-07-22,2025-08-14,2025-08-23,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002361,SUP-0055,WH-EAS-03,SKU-00141,970,443.16,429865.2,2026-01-26,2026-03-21,2026-03-18,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002362,SUP-0004,WH-CEN-08,SKU-00762,1306,23.06,30116.36,2025-08-15,2025-08-24,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002363,SUP-0019,WH-WES-07,SKU-00254,527,347.58,183174.66,2026-01-01,2026-01-19,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002364,SUP-0019,WH-CEN-10,SKU-00994,1317,146.88,193440.96,2026-03-28,2026-04-08,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002365,SUP-0014,WH-EAS-03,SKU-00405,1689,95.57,161417.73,2026-01-04,2026-02-12,2026-02-19,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002366,SUP-0067,WH-NOR-05,SKU-00566,1706,211.0,359966.0,2025-06-08,2025-08-03,2025-08-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002367,SUP-0029,WH-EAS-03,SKU-00020,859,323.23,277654.57,2026-01-27,2026-03-13,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002368,SUP-0054,WH-NOR-04,SKU-00592,817,40.87,33390.79,2025-07-05,2025-08-25,2025-08-22,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002369,SUP-0037,WH-CEN-10,SKU-00693,1695,233.43,395663.85,2026-02-23,2026-03-31,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002370,SUP-0077,WH-EAS-03,SKU-00642,1983,314.89,624426.87,2026-04-23,2026-05-22,2026-05-28,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002371,SUP-0034,WH-WES-07,SKU-00293,1360,40.58,55188.8,2025-12-26,2026-02-23,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00002372,SUP-0004,WH-CEN-10,SKU-00900,76,141.45,10750.2,2025-07-06,2025-07-14,2025-07-23,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002373,SUP-0042,WH-EAS-02,SKU-00294,289,6.48,1872.72,2025-11-09,2026-01-01,2026-01-11,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002374,SUP-0046,WH-WES-07,SKU-00107,459,332.0,152388.0,2025-11-23,2026-01-03,2026-01-02,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002375,SUP-0017,WH-EAS-03,SKU-00507,1699,12.14,20625.86,2025-06-11,2025-07-22,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00002376,SUP-0078,WH-EAS-02,SKU-00921,518,422.49,218849.82,2026-01-11,2026-01-22,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002377,SUP-0007,WH-NOR-04,SKU-00524,1128,437.07,493014.96,2025-05-15,2025-06-27,2025-07-02,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002378,SUP-0063,WH-EAS-02,SKU-00541,1038,366.64,380572.32,2025-11-18,2025-12-13,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002379,SUP-0003,WH-EAS-03,SKU-00614,1720,18.75,32250.0,2025-08-25,2025-09-08,2025-09-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002380,SUP-0008,WH-CEN-08,SKU-00715,863,9.02,7784.26,2026-01-25,2026-02-05,2026-02-02,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002381,SUP-0038,WH-EAS-03,SKU-00124,1768,235.24,415904.32,2025-11-03,2025-11-19,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002382,SUP-0055,WH-NOR-05,SKU-00108,1170,411.97,482004.9,2025-11-10,2025-12-12,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002383,SUP-0007,WH-EAS-01,SKU-00455,792,262.66,208026.72,2025-09-24,2025-11-07,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002384,SUP-0065,WH-CEN-08,SKU-00213,410,342.61,140470.1,2025-09-06,2025-10-30,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002385,SUP-0058,WH-EAS-03,SKU-00243,640,397.54,254425.6,2025-10-06,2025-11-25,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002386,SUP-0069,WH-NOR-04,SKU-00773,133,218.46,29055.18,2025-07-22,2025-08-09,2025-08-19,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002387,SUP-0047,WH-WES-07,SKU-00024,1911,372.94,712688.34,2026-01-07,2026-01-18,2026-01-21,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002388,SUP-0047,WH-EAS-02,SKU-00042,1711,67.03,114688.33,2026-04-18,2026-05-08,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002389,SUP-0014,WH-NOR-05,SKU-00657,1930,126.7,244531.0,2025-06-13,2025-08-01,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00002390,SUP-0021,WH-CEN-10,SKU-00880,242,168.6,40801.2,2026-01-08,2026-01-22,2026-01-21,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002391,SUP-0033,WH-EAS-03,SKU-00816,820,351.08,287885.6,2026-03-21,2026-04-30,2026-04-27,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002392,SUP-0036,WH-WES-07,SKU-00293,944,40.58,38307.52,2025-06-30,2025-07-13,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002393,SUP-0031,WH-CEN-10,SKU-00028,1400,68.63,96082.0,2026-02-18,2026-03-21,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002394,SUP-0036,WH-NOR-04,SKU-00324,1466,173.65,254570.9,2026-04-03,2026-05-26,,DRAFT,,2026-04-30T04:36:50.726872
PO-00002395,SUP-0036,WH-CEN-08,SKU-00526,59,27.57,1626.63,2025-10-12,2025-10-23,2025-10-27,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002396,SUP-0008,WH-SOU-09,SKU-00910,1730,294.75,509917.5,2026-04-18,2026-04-25,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002397,SUP-0037,WH-NOR-04,SKU-00879,513,247.56,126998.28,2025-10-27,2025-10-30,2025-11-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002398,SUP-0030,WH-EAS-06,SKU-00352,226,296.68,67049.68,2025-07-13,2025-08-02,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002399,SUP-0079,WH-SOU-09,SKU-00320,350,315.41,110393.5,2025-09-09,2025-10-24,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002400,SUP-0037,WH-EAS-06,SKU-00940,1670,115.8,193386.0,2026-03-13,2026-04-29,2026-05-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002401,SUP-0045,WH-WES-07,SKU-00346,320,345.58,110585.6,2025-11-16,2025-12-25,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002402,SUP-0019,WH-NOR-05,SKU-00481,528,148.89,78613.92,2025-09-01,2025-09-30,2025-10-09,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002403,SUP-0068,WH-EAS-01,SKU-00336,952,55.55,52883.6,2026-01-27,2026-02-05,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002404,SUP-0034,WH-EAS-03,SKU-00837,1204,104.57,125902.28,2025-11-08,2025-12-05,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002405,SUP-0072,WH-CEN-10,SKU-00964,754,209.94,158294.76,2025-11-30,2026-01-13,2026-01-22,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002406,SUP-0049,WH-NOR-04,SKU-00730,686,55.18,37853.48,2025-08-08,2025-08-26,2025-08-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002407,SUP-0062,WH-EAS-06,SKU-00085,956,41.89,40046.84,2026-03-20,2026-04-02,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002408,SUP-0080,WH-EAS-06,SKU-00631,893,229.89,205291.77,2025-09-23,2025-11-06,2025-11-08,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002409,SUP-0037,WH-WES-07,SKU-00272,1842,263.65,485643.3,2026-03-13,2026-04-30,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002410,SUP-0011,WH-EAS-01,SKU-00241,93,215.37,20029.41,2025-10-15,2025-12-01,2025-11-29,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002411,SUP-0068,WH-EAS-03,SKU-00156,1361,336.71,458262.31,2025-06-01,2025-07-04,2025-07-09,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002412,SUP-0060,WH-NOR-04,SKU-00734,1380,352.3,486174.0,2026-03-19,2026-03-30,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00002413,SUP-0080,WH-NOR-04,SKU-00579,440,368.05,161942.0,2025-10-25,2025-12-06,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002414,SUP-0014,WH-CEN-10,SKU-00952,499,197.0,98303.0,2025-11-30,2025-12-05,2025-12-13,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002415,SUP-0060,WH-EAS-02,SKU-00099,735,267.54,196641.9,2026-01-24,2026-03-11,2026-03-08,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002416,SUP-0049,WH-EAS-01,SKU-00190,446,409.75,182748.5,2025-10-18,2025-11-04,,DRAFT,,2026-04-30T04:36:50.726872
PO-00002417,SUP-0037,WH-CEN-08,SKU-00230,614,354.37,217583.18,2026-03-29,2026-05-23,2026-05-23,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002418,SUP-0043,WH-WES-07,SKU-00286,640,76.95,49248.0,2025-05-25,2025-06-04,2025-06-14,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002419,SUP-0068,WH-NOR-05,SKU-00711,111,263.83,29285.13,2025-11-05,2025-12-19,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002420,SUP-0062,WH-EAS-02,SKU-00108,625,411.97,257481.25,2025-08-09,2025-08-30,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00002421,SUP-0075,WH-CEN-08,SKU-00278,116,61.81,7169.96,2025-07-25,2025-08-04,2025-08-08,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002422,SUP-0075,WH-WES-07,SKU-00187,1079,167.17,180376.43,2025-09-01,2025-09-05,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00002423,SUP-0013,WH-SOU-09,SKU-00793,1239,97.4,120678.6,2025-08-05,2025-09-07,2025-09-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002424,SUP-0051,WH-EAS-06,SKU-00426,846,187.07,158261.22,2025-12-18,2026-01-07,,DRAFT,,2026-04-30T04:36:50.726872
PO-00002425,SUP-0028,WH-EAS-02,SKU-00093,661,323.03,213522.83,2025-07-16,2025-07-30,2025-07-31,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002426,SUP-0002,WH-EAS-02,SKU-00311,1416,233.64,330834.24,2026-01-03,2026-02-20,2026-02-21,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002427,SUP-0021,WH-NOR-04,SKU-00127,1297,308.97,400734.09,2026-04-25,2026-05-28,2026-05-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002428,SUP-0022,WH-EAS-01,SKU-00578,299,443.25,132531.75,2026-01-18,2026-02-24,2026-03-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002429,SUP-0007,WH-CEN-10,SKU-00880,667,168.6,112456.2,2025-10-08,2025-11-28,2025-12-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002430,SUP-0010,WH-SOU-09,SKU-00106,110,1.74,191.4,2026-01-01,2026-01-29,2026-01-27,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002431,SUP-0022,WH-EAS-01,SKU-00967,345,216.41,74661.45,2025-05-12,2025-06-05,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002432,SUP-0044,WH-EAS-03,SKU-00052,1044,172.57,180163.08,2026-01-05,2026-02-06,2026-02-14,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002433,SUP-0072,WH-WES-07,SKU-00817,1408,429.08,604144.64,2025-08-04,2025-09-05,2025-09-03,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002434,SUP-0024,WH-CEN-08,SKU-00226,1769,105.14,185992.66,2025-10-30,2025-12-01,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002435,SUP-0029,WH-EAS-02,SKU-00841,302,34.52,10425.04,2026-03-13,2026-03-25,2026-03-25,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002436,SUP-0063,WH-NOR-04,SKU-00732,1754,277.71,487103.34,2025-11-11,2026-01-08,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002437,SUP-0023,WH-EAS-03,SKU-00303,185,209.45,38748.25,2025-08-15,2025-09-28,2025-09-28,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002438,SUP-0002,WH-CEN-08,SKU-00054,1918,274.86,527181.48,2026-02-01,2026-02-13,2026-02-18,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002439,SUP-0079,WH-CEN-08,SKU-00179,216,440.87,95227.92,2025-06-03,2025-07-12,2025-07-12,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002440,SUP-0030,WH-CEN-10,SKU-00439,426,404.06,172129.56,2025-05-05,2025-05-11,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002441,SUP-0048,WH-EAS-02,SKU-00519,454,173.8,78905.2,2025-07-20,2025-08-08,2025-08-07,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002442,SUP-0005,WH-SOU-09,SKU-00979,155,360.82,55927.1,2025-12-15,2026-01-14,2026-01-18,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002443,SUP-0039,WH-EAS-02,SKU-00991,210,328.06,68892.6,2025-08-04,2025-08-17,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002444,SUP-0037,WH-SOU-09,SKU-00799,2000,135.96,271920.0,2025-10-07,2025-10-10,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002445,SUP-0012,WH-EAS-01,SKU-00211,408,410.72,167573.76,2026-04-29,2026-05-19,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002446,SUP-0019,WH-NOR-05,SKU-00969,1323,231.37,306102.51,2026-02-10,2026-02-26,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002447,SUP-0066,WH-EAS-06,SKU-00427,1173,345.03,404720.19,2025-11-24,2026-01-17,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002448,SUP-0068,WH-CEN-08,SKU-00684,1835,424.78,779471.3,2025-10-31,2025-12-06,2025-12-03,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002449,SUP-0029,WH-CEN-08,SKU-00544,1035,34.22,35417.7,2025-11-14,2025-12-13,2025-12-14,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002450,SUP-0039,WH-EAS-03,SKU-00148,1748,38.37,67070.76,2025-10-18,2025-12-14,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002451,SUP-0017,WH-NOR-04,SKU-00813,1242,288.12,357845.04,2026-03-26,2026-04-03,2026-04-04,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002452,SUP-0032,WH-NOR-04,SKU-00251,407,178.72,72739.04,2025-09-08,2025-10-19,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002453,SUP-0013,WH-EAS-02,SKU-00356,1068,439.34,469215.12,2025-08-15,2025-08-30,2025-08-30,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002454,SUP-0024,WH-CEN-08,SKU-00482,435,271.33,118028.55,2026-02-18,2026-03-14,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00002455,SUP-0013,WH-SOU-09,SKU-00943,281,447.41,125722.21,2026-03-14,2026-04-12,2026-04-11,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002456,SUP-0029,WH-EAS-03,SKU-00707,429,135.17,57987.93,2025-05-14,2025-06-28,2025-06-27,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002457,SUP-0041,WH-EAS-03,SKU-00660,1770,258.92,458288.4,2025-12-23,2025-12-28,,DRAFT,,2026-04-30T04:36:50.726872
PO-00002458,SUP-0069,WH-SOU-09,SKU-00499,456,13.11,5978.16,2025-12-29,2026-02-06,2026-02-14,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00002459,SUP-0047,WH-NOR-05,SKU-00431,1359,262.88,357253.92,2026-02-05,2026-03-01,2026-03-01,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002460,SUP-0022,WH-EAS-01,SKU-00221,998,360.68,359958.64,2025-05-09,2025-06-01,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00002461,SUP-0052,WH-NOR-05,SKU-00083,1700,296.84,504628.0,2025-12-22,2026-02-17,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002462,SUP-0023,WH-NOR-05,SKU-00936,662,314.82,208410.84,2025-11-02,2025-12-31,2025-12-31,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00002463,SUP-0031,WH-EAS-01,SKU-00360,1314,341.0,448074.0,2025-05-29,2025-06-13,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00002464,SUP-0050,WH-EAS-02,SKU-00572,1522,88.85,135229.7,2025-06-15,2025-07-13,2025-07-17,RECEIVED,False,2026-04-30T04:36:50.726872
