dock_id,warehouse_id,carrier_id,shipment_id,activity_type,arrived_at,departed_at,duration_minutes,num_pallets,employee_id,_ingested_at
DOCK-EN-10-06,WH-CEN-10,CAR-010,SHIP-00010525,INBOUND_RECEIVE,2025-06-23T18:20:44,2025-06-23T21:13:44,173,22,EMP-00083,2026-04-30T04:36:50.726872
DOCK-ES-07-04,WH-WES-07,CAR-008,SHIP-00029494,OUTBOUND_SHIP,2026-01-26T05:18:17,2026-01-26T08:17:17,179,16,EMP-00135,2026-04-30T04:36:50.726872
DOCK-AS-01-22,WH-EAS-01,CAR-007,SHIP-00008410,INBOUND_RECEIVE,2025-10-16T08:01:54,2025-10-16T10:15:54,134,34,EMP-00037,2026-04-30T04:36:50.726872
DOCK-AS-06-14,WH-EAS-06,CAR-005,SHIP-00015569,OUTBOUND_SHIP,2025-08-30T10:59:29,2025-08-30T13:35:29,156,40,EMP-00026,2026-04-30T04:36:50.726872
DOCK-AS-06-12,WH-EAS-06,CAR-001,SHIP-00043818,INBOUND_RECEIVE,2025-11-06T02:16:51,2025-11-06T03:34:51,78,6,EMP-00128,2026-04-30T04:36:50.726872
DOCK-OU-09-17,WH-SOU-09,CAR-006,SHIP-00023717,INBOUND_RECEIVE,2026-03-22T13:06:50,2026-03-22T16:18:50,192,9,EMP-00013,2026-04-30T04:36:50.726872
DOCK-OR-04-08,WH-NOR-04,CAR-010,SHIP-00005375,CROSS_DOCK,2025-11-30T04:38:38,2025-11-30T08:32:38,234,2,EMP-00023,2026-04-30T04:36:50.726872
DOCK-AS-02-12,WH-EAS-02,CAR-007,SHIP-00004852,OUTBOUND_SHIP,2025-12-27T08:58:39,2025-12-27T10:47:39,109,12,EMP-00178,2026-04-30T04:36:50.726872
DOCK-AS-03-15,WH-EAS-03,CAR-007,SHIP-00011795,OUTBOUND_SHIP,2025-11-10T21:23:58,2025-11-10T23:48:58,145,12,EMP-00168,2026-04-30T04:36:50.726872
DOCK-OR-05-07,WH-NOR-05,CAR-006,SHIP-00044500,OUTBOUND_SHIP,2025-10-01T20:45:31,2025-10-01T22:15:31,90,18,EMP-00126,2026-04-30T04:36:50.726872
DOCK-EN-10-22,WH-CEN-10,CAR-010,SHIP-00011151,OUTBOUND_SHIP,2025-11-15T03:52:05,2025-11-15T06:18:05,146,10,EMP-00199,2026-04-30T04:36:50.726872
DOCK-OR-04-19,WH-NOR-04,CAR-009,SHIP-00029670,OUTBOUND_SHIP,2026-04-11T02:29:08,2026-04-11T04:51:08,142,7,EMP-00180,2026-04-30T04:36:50.726872
DOCK-AS-03-23,WH-EAS-03,CAR-003,SHIP-00019277,CROSS_DOCK,2026-01-15T12:28:30,2026-01-15T12:56:30,28,38,EMP-00125,2026-04-30T04:36:50.726872
DOCK-AS-02-13,WH-EAS-02,CAR-008,SHIP-00033283,OUTBOUND_SHIP,2025-10-17T23:18:35,2025-10-18T01:15:35,117,15,EMP-00178,2026-04-30T04:36:50.726872
DOCK-OU-09-18,WH-SOU-09,CAR-004,SHIP-00035322,INBOUND_RECEIVE,2026-03-02T01:24:09,2026-03-02T02:40:09,76,15,EMP-00033,2026-04-30T04:36:50.726872
DOCK-AS-02-09,WH-EAS-02,CAR-008,SHIP-00005279,OUTBOUND_SHIP,2025-09-03T23:05:34,2025-09-04T02:21:34,196,8,EMP-00055,2026-04-30T04:36:50.726872
DOCK-AS-06-10,WH-EAS-06,CAR-004,SHIP-00018603,OUTBOUND_SHIP,2025-08-28T02:06:17,2025-08-28T05:45:17,219,24,EMP-00052,2026-04-30T04:36:50.726872
DOCK-OU-09-07,WH-SOU-09,CAR-006,SHIP-00036714,INBOUND_RECEIVE,2025-11-14T08:15:11,2025-11-14T08:39:11,24,20,EMP-00118,2026-04-30T04:36:50.726872
DOCK-AS-06-17,WH-EAS-06,CAR-004,SHIP-00043617,OUTBOUND_SHIP,2025-07-19T19:06:23,2025-07-19T20:29:23,83,27,EMP-00005,2026-04-30T04:36:50.726872
DOCK-AS-01-23,WH-EAS-01,CAR-004,SHIP-00040443,OUTBOUND_SHIP,2025-11-02T04:53:07,2025-11-02T06:41:07,108,17,EMP-00102,2026-04-30T04:36:50.726872
DOCK-ES-07-15,WH-WES-07,CAR-002,SHIP-00015429,INBOUND_RECEIVE,2025-10-15T08:52:43,2025-10-15T09:52:43,60,40,EMP-00147,2026-04-30T04:36:50.726872
DOCK-AS-06-07,WH-EAS-06,CAR-003,SHIP-00010526,OUTBOUND_SHIP,2025-07-11T13:13:20,2025-07-11T14:03:20,50,27,EMP-00156,2026-04-30T04:36:50.726872
DOCK-EN-08-22,WH-CEN-08,CAR-006,SHIP-00006689,INBOUND_RECEIVE,2025-06-25T21:54:30,2025-06-26T00:39:30,165,33,EMP-00034,2026-04-30T04:36:50.726872
DOCK-OR-05-01,WH-NOR-05,CAR-008,SHIP-00034853,INBOUND_RECEIVE,2025-11-12T09:13:01,2025-11-12T11:38:01,145,2,EMP-00091,2026-04-30T04:36:50.726872
DOCK-ES-07-01,WH-WES-07,CAR-010,SHIP-00006976,INBOUND_RECEIVE,2026-04-05T10:21:32,2026-04-05T12:32:32,131,8,EMP-00011,2026-04-30T04:36:50.726872
DOCK-AS-03-13,WH-EAS-03,CAR-005,SHIP-00014352,INBOUND_RECEIVE,2025-12-21T02:14:24,2025-12-21T03:32:24,78,14,EMP-00186,2026-04-30T04:36:50.726872
DOCK-OR-04-11,WH-NOR-04,CAR-009,SHIP-00004407,INBOUND_RECEIVE,2025-09-02T12:49:36,2025-09-02T13:15:36,26,11,EMP-00023,2026-04-30T04:36:50.726872
DOCK-AS-02-06,WH-EAS-02,CAR-004,SHIP-00034491,INBOUND_RECEIVE,2025-09-06T14:00:56,2025-09-06T14:54:56,54,19,EMP-00072,2026-04-30T04:36:50.726872
DOCK-OR-05-11,WH-NOR-05,CAR-008,SHIP-00014719,INBOUND_RECEIVE,2026-01-18T23:17:58,2026-01-19T02:38:58,201,12,EMP-00193,2026-04-30T04:36:50.726872
DOCK-EN-08-07,WH-CEN-08,CAR-001,SHIP-00040849,CROSS_DOCK,2025-07-23T02:56:06,2025-07-23T05:02:06,126,13,EMP-00177,2026-04-30T04:36:50.726872
DOCK-AS-03-16,WH-EAS-03,CAR-003,SHIP-00033121,OUTBOUND_SHIP,2026-03-20T20:16:12,2026-03-20T22:00:12,104,28,EMP-00120,2026-04-30T04:36:50.726872
DOCK-OU-09-24,WH-SOU-09,CAR-007,SHIP-00040028,OUTBOUND_SHIP,2025-06-18T00:06:11,2025-06-18T01:35:11,89,28,EMP-00130,2026-04-30T04:36:50.726872
DOCK-OR-04-23,WH-NOR-04,CAR-003,SHIP-00014905,OUTBOUND_SHIP,2025-08-10T08:07:05,2025-08-10T11:15:05,188,33,EMP-00119,2026-04-30T04:36:50.726872
DOCK-AS-02-13,WH-EAS-02,CAR-008,SHIP-00032589,CROSS_DOCK,2026-04-08T08:47:01,2026-04-08T12:11:01,204,5,EMP-00059,2026-04-30T04:36:50.726872
DOCK-EN-08-06,WH-CEN-08,CAR-003,SHIP-00004619,INBOUND_RECEIVE,2026-01-20T00:37:02,2026-01-20T01:30:02,53,39,EMP-00089,2026-04-30T04:36:50.726872
DOCK-AS-03-19,WH-EAS-03,CAR-007,SHIP-00021118,RETURN_RECEIVE,2025-10-08T19:03:33,2025-10-08T19:42:33,39,26,EMP-00120,2026-04-30T04:36:50.726872
DOCK-OR-05-23,WH-NOR-05,CAR-005,SHIP-00041325,INBOUND_RECEIVE,2025-07-20T23:49:16,2025-07-21T01:53:16,124,36,EMP-00018,2026-04-30T04:36:50.726872
DOCK-OR-04-04,WH-NOR-04,CAR-003,SHIP-00042112,OUTBOUND_SHIP,2025-08-16T05:56:07,2025-08-16T09:25:07,209,27,EMP-00101,2026-04-30T04:36:50.726872
DOCK-OR-04-14,WH-NOR-04,CAR-007,SHIP-00001691,CROSS_DOCK,2025-12-06T03:49:43,2025-12-06T05:17:43,88,17,EMP-00119,2026-04-30T04:36:50.726872
DOCK-OU-09-13,WH-SOU-09,CAR-009,SHIP-00040428,CROSS_DOCK,2025-06-12T22:02:27,2025-06-12T23:03:27,61,24,EMP-00099,2026-04-30T04:36:50.726872
DOCK-EN-10-21,WH-CEN-10,CAR-009,SHIP-00004910,RETURN_RECEIVE,2025-06-16T20:38:01,2025-06-16T23:53:01,195,22,EMP-00154,2026-04-30T04:36:50.726872
DOCK-AS-02-24,WH-EAS-02,CAR-001,SHIP-00019327,OUTBOUND_SHIP,2026-04-12T19:52:00,2026-04-12T23:36:00,224,6,EMP-00194,2026-04-30T04:36:50.726872
DOCK-EN-10-15,WH-CEN-10,CAR-004,SHIP-00017148,CROSS_DOCK,2025-05-21T09:42:24,2025-05-21T12:17:24,155,25,EMP-00198,2026-04-30T04:36:50.726872
DOCK-ES-07-01,WH-WES-07,CAR-002,SHIP-00037999,OUTBOUND_SHIP,2026-03-03T14:19:11,2026-03-03T18:19:11,240,37,EMP-00011,2026-04-30T04:36:50.726872
DOCK-AS-01-16,WH-EAS-01,CAR-003,SHIP-00005850,CROSS_DOCK,2026-03-01T12:19:22,2026-03-01T13:36:22,77,15,EMP-00149,2026-04-30T04:36:50.726872
DOCK-OR-05-06,WH-NOR-05,CAR-010,SHIP-00039787,OUTBOUND_SHIP,2025-11-20T05:57:03,2025-11-20T08:05:03,128,34,EMP-00018,2026-04-30T04:36:50.726872
DOCK-AS-02-13,WH-EAS-02,CAR-006,SHIP-00031198,OUTBOUND_SHIP,2025-06-07T07:04:57,2025-06-07T07:30:57,26,39,EMP-00002,2026-04-30T04:36:50.726872
DOCK-AS-06-16,WH-EAS-06,CAR-002,SHIP-00025116,OUTBOUND_SHIP,2026-02-06T20:43:44,2026-02-06T23:41:44,178,28,EMP-00115,2026-04-30T04:36:50.726872
DOCK-ES-07-16,WH-WES-07,CAR-002,SHIP-00028224,OUTBOUND_SHIP,2025-10-18T14:01:07,2025-10-18T15:52:07,111,33,EMP-00179,2026-04-30T04:36:50.726872
DOCK-EN-08-22,WH-CEN-08,CAR-003,SHIP-00010690,OUTBOUND_SHIP,2025-08-24T07:19:50,2025-08-24T09:14:50,115,16,EMP-00077,2026-04-30T04:36:50.726872
DOCK-AS-06-02,WH-EAS-06,CAR-001,SHIP-00014265,OUTBOUND_SHIP,2025-06-01T23:57:43,2025-06-02T01:24:43,87,31,EMP-00100,2026-04-30T04:36:50.726872
DOCK-OR-05-02,WH-NOR-05,CAR-002,SHIP-00019533,CROSS_DOCK,2025-10-04T11:14:46,2025-10-04T12:04:46,50,17,EMP-00138,2026-04-30T04:36:50.726872
DOCK-AS-02-21,WH-EAS-02,CAR-007,SHIP-00035221,OUTBOUND_SHIP,2025-06-11T15:36:19,2025-06-11T18:59:19,203,39,EMP-00123,2026-04-30T04:36:50.726872
DOCK-ES-07-08,WH-WES-07,CAR-009,SHIP-00026796,INBOUND_RECEIVE,2025-07-26T10:23:18,2025-07-26T14:23:18,240,7,EMP-00142,2026-04-30T04:36:50.726872
DOCK-AS-02-04,WH-EAS-02,CAR-005,SHIP-00009621,CROSS_DOCK,2025-09-12T04:21:26,2025-09-12T07:48:26,207,23,EMP-00148,2026-04-30T04:36:50.726872
DOCK-EN-10-16,WH-CEN-10,CAR-001,SHIP-00031081,OUTBOUND_SHIP,2025-08-22T18:54:42,2025-08-22T20:02:42,68,11,EMP-00035,2026-04-30T04:36:50.726872
DOCK-AS-06-22,WH-EAS-06,CAR-002,SHIP-00006377,OUTBOUND_SHIP,2026-01-14T23:33:04,2026-01-15T03:20:04,227,18,EMP-00183,2026-04-30T04:36:50.726872
DOCK-AS-06-24,WH-EAS-06,CAR-005,SHIP-00007585,INBOUND_RECEIVE,2025-07-08T21:49:07,2025-07-09T01:32:07,223,36,EMP-00045,2026-04-30T04:36:50.726872
DOCK-OR-05-12,WH-NOR-05,CAR-008,SHIP-00011385,INBOUND_RECEIVE,2026-04-21T02:03:39,2026-04-21T04:51:39,168,12,EMP-00006,2026-04-30T04:36:50.726872
DOCK-AS-01-16,WH-EAS-01,CAR-008,SHIP-00040390,OUTBOUND_SHIP,2026-02-06T12:43:20,2026-02-06T15:21:20,158,7,EMP-00107,2026-04-30T04:36:50.726872
DOCK-AS-06-17,WH-EAS-06,CAR-009,SHIP-00005883,INBOUND_RECEIVE,2026-01-20T15:49:48,2026-01-20T18:14:48,145,21,EMP-00183,2026-04-30T04:36:50.726872
DOCK-OR-05-18,WH-NOR-05,CAR-008,SHIP-00036880,INBOUND_RECEIVE,2026-03-11T03:54:56,2026-03-11T07:46:56,232,26,EMP-00126,2026-04-30T04:36:50.726872
DOCK-EN-08-01,WH-CEN-08,CAR-003,SHIP-00026022,INBOUND_RECEIVE,2025-10-19T19:34:59,2025-10-19T20:05:59,31,8,EMP-00031,2026-04-30T04:36:50.726872
DOCK-EN-08-14,WH-CEN-08,CAR-002,SHIP-00025056,INBOUND_RECEIVE,2025-11-09T00:32:24,2025-11-09T03:12:24,160,5,EMP-00028,2026-04-30T04:36:50.726872
DOCK-AS-06-23,WH-EAS-06,CAR-006,SHIP-00024073,OUTBOUND_SHIP,2026-04-21T08:53:02,2026-04-21T10:39:02,106,28,EMP-00005,2026-04-30T04:36:50.726872
DOCK-AS-03-11,WH-EAS-03,CAR-005,SHIP-00005407,OUTBOUND_SHIP,2026-01-11T19:42:03,2026-01-11T23:36:03,234,17,EMP-00125,2026-04-30T04:36:50.726872
DOCK-AS-02-08,WH-EAS-02,CAR-006,SHIP-00042830,RETURN_RECEIVE,2025-08-15T15:45:44,2025-08-15T16:44:44,59,7,EMP-00140,2026-04-30T04:36:50.726872
DOCK-AS-01-06,WH-EAS-01,CAR-004,SHIP-00037734,OUTBOUND_SHIP,2026-04-12T21:37:05,2026-04-13T00:18:05,161,12,EMP-00037,2026-04-30T04:36:50.726872
DOCK-EN-08-22,WH-CEN-08,CAR-002,SHIP-00012932,RETURN_RECEIVE,2025-08-19T09:38:19,2025-08-19T09:59:19,21,7,EMP-00019,2026-04-30T04:36:50.726872
DOCK-EN-08-11,WH-CEN-08,CAR-002,SHIP-00008484,CROSS_DOCK,2026-03-22T00:15:12,2026-03-22T02:30:12,135,25,EMP-00136,2026-04-30T04:36:50.726872
DOCK-AS-02-03,WH-EAS-02,CAR-009,SHIP-00013143,OUTBOUND_SHIP,2026-03-03T03:08:14,2026-03-03T06:05:14,177,23,EMP-00094,2026-04-30T04:36:50.726872
DOCK-OR-05-22,WH-NOR-05,CAR-010,SHIP-00004910,OUTBOUND_SHIP,2026-04-06T21:50:51,2026-04-07T00:46:51,176,15,EMP-00138,2026-04-30T04:36:50.726872
DOCK-AS-03-10,WH-EAS-03,CAR-003,SHIP-00027465,OUTBOUND_SHIP,2025-05-01T21:18:07,2025-05-01T22:24:07,66,32,EMP-00084,2026-04-30T04:36:50.726872
DOCK-OU-09-12,WH-SOU-09,CAR-005,SHIP-00006993,INBOUND_RECEIVE,2026-03-14T11:21:24,2026-03-14T13:00:24,99,21,EMP-00024,2026-04-30T04:36:50.726872
DOCK-AS-01-07,WH-EAS-01,CAR-002,SHIP-00024942,OUTBOUND_SHIP,2025-06-14T05:02:44,2025-06-14T06:45:44,103,32,EMP-00166,2026-04-30T04:36:50.726872
DOCK-ES-07-05,WH-WES-07,CAR-001,SHIP-00036055,OUTBOUND_SHIP,2025-06-05T02:54:02,2025-06-05T06:43:02,229,30,EMP-00086,2026-04-30T04:36:50.726872
DOCK-AS-03-12,WH-EAS-03,CAR-001,SHIP-00036197,INBOUND_RECEIVE,2025-11-14T09:51:24,2025-11-14T12:17:24,146,40,EMP-00114,2026-04-30T04:36:50.726872
DOCK-OR-04-12,WH-NOR-04,CAR-006,SHIP-00025488,CROSS_DOCK,2026-01-16T05:58:25,2026-01-16T08:05:25,127,34,EMP-00137,2026-04-30T04:36:50.726872
DOCK-EN-10-12,WH-CEN-10,CAR-008,SHIP-00021803,OUTBOUND_SHIP,2025-10-03T21:43:21,2025-10-04T01:00:21,197,33,EMP-00022,2026-04-30T04:36:50.726872
DOCK-OR-05-05,WH-NOR-05,CAR-004,SHIP-00028268,OUTBOUND_SHIP,2026-04-06T01:14:26,2026-04-06T01:38:26,24,25,EMP-00006,2026-04-30T04:36:50.726872
DOCK-ES-07-18,WH-WES-07,CAR-001,SHIP-00024058,OUTBOUND_SHIP,2026-01-12T00:55:07,2026-01-12T03:55:07,180,16,EMP-00086,2026-04-30T04:36:50.726872
DOCK-ES-07-17,WH-WES-07,CAR-003,SHIP-00018596,CROSS_DOCK,2025-08-01T03:21:18,2025-08-01T03:53:18,32,39,EMP-00032,2026-04-30T04:36:50.726872
DOCK-EN-08-16,WH-CEN-08,CAR-001,SHIP-00020968,INBOUND_RECEIVE,2026-01-28T06:06:16,2026-01-28T06:27:16,21,6,EMP-00019,2026-04-30T04:36:50.726872
DOCK-AS-02-23,WH-EAS-02,CAR-005,SHIP-00009367,RETURN_RECEIVE,2025-08-03T14:05:24,2025-08-03T14:52:24,47,18,EMP-00140,2026-04-30T04:36:50.726872
DOCK-EN-08-13,WH-CEN-08,CAR-003,SHIP-00012048,OUTBOUND_SHIP,2026-02-15T01:51:15,2026-02-15T02:28:15,37,6,EMP-00050,2026-04-30T04:36:50.726872
DOCK-EN-08-06,WH-CEN-08,CAR-007,SHIP-00017723,OUTBOUND_SHIP,2025-05-02T23:20:44,2025-05-03T01:23:44,123,27,EMP-00016,2026-04-30T04:36:50.726872
DOCK-AS-01-01,WH-EAS-01,CAR-007,SHIP-00022370,RETURN_RECEIVE,2025-08-10T20:57:08,2025-08-10T21:42:08,45,14,EMP-00146,2026-04-30T04:36:50.726872
DOCK-AS-03-13,WH-EAS-03,CAR-004,SHIP-00003681,INBOUND_RECEIVE,2026-01-26T10:40:14,2026-01-26T11:40:14,60,19,EMP-00114,2026-04-30T04:36:50.726872
DOCK-AS-01-01,WH-EAS-01,CAR-001,SHIP-00009130,OUTBOUND_SHIP,2025-07-09T20:23:43,2025-07-09T23:40:43,197,31,EMP-00157,2026-04-30T04:36:50.726872
DOCK-AS-06-01,WH-EAS-06,CAR-008,SHIP-00011950,OUTBOUND_SHIP,2025-09-14T13:43:04,2025-09-14T16:56:04,193,32,EMP-00191,2026-04-30T04:36:50.726872
DOCK-AS-03-14,WH-EAS-03,CAR-002,SHIP-00044234,OUTBOUND_SHIP,2026-04-12T06:28:29,2026-04-12T06:48:29,20,14,EMP-00061,2026-04-30T04:36:50.726872
DOCK-OR-04-03,WH-NOR-04,CAR-002,SHIP-00036950,OUTBOUND_SHIP,2026-04-20T07:05:19,2026-04-20T07:59:19,54,19,EMP-00008,2026-04-30T04:36:50.726872
DOCK-ES-07-12,WH-WES-07,CAR-006,SHIP-00021471,INBOUND_RECEIVE,2025-11-24T00:43:23,2025-11-24T03:46:23,183,12,EMP-00132,2026-04-30T04:36:50.726872
DOCK-EN-08-19,WH-CEN-08,CAR-001,SHIP-00010012,OUTBOUND_SHIP,2026-04-21T17:42:42,2026-04-21T19:03:42,81,7,EMP-00050,2026-04-30T04:36:50.726872
DOCK-EN-10-11,WH-CEN-10,CAR-009,SHIP-00011645,INBOUND_RECEIVE,2025-07-23T17:07:45,2025-07-23T21:02:45,235,35,EMP-00090,2026-04-30T04:36:50.726872
DOCK-OU-09-13,WH-SOU-09,CAR-008,SHIP-00007503,OUTBOUND_SHIP,2025-06-24T23:28:34,2025-06-25T00:12:34,44,14,EMP-00099,2026-04-30T04:36:50.726872
DOCK-EN-10-02,WH-CEN-10,CAR-003,SHIP-00041127,OUTBOUND_SHIP,2025-07-03T00:57:25,2025-07-03T02:18:25,81,20,EMP-00172,2026-04-30T04:36:50.726872
DOCK-AS-03-22,WH-EAS-03,CAR-004,SHIP-00044722,INBOUND_RECEIVE,2025-08-29T09:24:14,2025-08-29T12:43:14,199,38,EMP-00155,2026-04-30T04:36:50.726872
DOCK-AS-06-03,WH-EAS-06,CAR-009,SHIP-00022067,OUTBOUND_SHIP,2026-01-17T00:20:18,2026-01-17T01:26:18,66,11,EMP-00045,2026-04-30T04:36:50.726872
DOCK-AS-01-14,WH-EAS-01,CAR-001,SHIP-00029827,CROSS_DOCK,2025-06-11T18:24:59,2025-06-11T21:16:59,172,26,EMP-00042,2026-04-30T04:36:50.726872
DOCK-ES-07-17,WH-WES-07,CAR-001,SHIP-00026212,OUTBOUND_SHIP,2025-08-06T02:29:16,2025-08-06T02:51:16,22,21,EMP-00147,2026-04-30T04:36:50.726872
DOCK-EN-10-07,WH-CEN-10,CAR-009,SHIP-00027024,INBOUND_RECEIVE,2025-12-29T19:46:51,2025-12-29T22:28:51,162,14,EMP-00027,2026-04-30T04:36:50.726872
DOCK-AS-03-17,WH-EAS-03,CAR-008,SHIP-00031956,OUTBOUND_SHIP,2025-08-14T20:11:43,2025-08-14T22:03:43,112,10,EMP-00057,2026-04-30T04:36:50.726872
DOCK-AS-02-08,WH-EAS-02,CAR-010,SHIP-00021626,OUTBOUND_SHIP,2026-04-26T19:21:20,2026-04-26T20:03:20,42,13,EMP-00194,2026-04-30T04:36:50.726872
DOCK-EN-08-14,WH-CEN-08,CAR-006,SHIP-00011648,OUTBOUND_SHIP,2025-07-22T00:35:19,2025-07-22T02:53:19,138,24,EMP-00016,2026-04-30T04:36:50.726872
DOCK-AS-02-02,WH-EAS-02,CAR-005,SHIP-00031990,INBOUND_RECEIVE,2025-09-11T21:16:41,2025-09-11T23:36:41,140,4,EMP-00054,2026-04-30T04:36:50.726872
DOCK-OR-04-24,WH-NOR-04,CAR-001,SHIP-00038666,INBOUND_RECEIVE,2025-08-14T21:27:30,2025-08-14T22:02:30,35,22,EMP-00015,2026-04-30T04:36:50.726872
DOCK-AS-01-16,WH-EAS-01,CAR-005,SHIP-00035718,INBOUND_RECEIVE,2025-07-14T22:36:52,2025-07-14T23:00:52,24,29,EMP-00102,2026-04-30T04:36:50.726872
DOCK-AS-02-11,WH-EAS-02,CAR-003,SHIP-00015880,OUTBOUND_SHIP,2025-07-29T03:34:23,2025-07-29T04:01:23,27,17,EMP-00098,2026-04-30T04:36:50.726872
DOCK-AS-03-05,WH-EAS-03,CAR-002,SHIP-00033900,INBOUND_RECEIVE,2026-02-05T10:11:21,2026-02-05T11:35:21,84,5,EMP-00096,2026-04-30T04:36:50.726872
DOCK-EN-08-04,WH-CEN-08,CAR-006,SHIP-00030037,OUTBOUND_SHIP,2025-12-24T08:27:47,2025-12-24T12:11:47,224,4,EMP-00177,2026-04-30T04:36:50.726872
DOCK-AS-03-13,WH-EAS-03,CAR-010,SHIP-00025373,OUTBOUND_SHIP,2026-02-02T04:16:48,2026-02-02T05:19:48,63,17,EMP-00187,2026-04-30T04:36:50.726872
DOCK-EN-08-04,WH-CEN-08,CAR-003,SHIP-00029121,RETURN_RECEIVE,2026-04-07T16:28:53,2026-04-07T18:14:53,106,18,EMP-00189,2026-04-30T04:36:50.726872
DOCK-AS-03-03,WH-EAS-03,CAR-008,SHIP-00037751,INBOUND_RECEIVE,2026-01-19T21:43:51,2026-01-19T22:38:51,55,3,EMP-00020,2026-04-30T04:36:50.726872
DOCK-EN-08-15,WH-CEN-08,CAR-009,SHIP-00007849,INBOUND_RECEIVE,2025-09-26T05:38:52,2025-09-26T06:00:52,22,1,EMP-00089,2026-04-30T04:36:50.726872
DOCK-OU-09-22,WH-SOU-09,CAR-002,SHIP-00039394,INBOUND_RECEIVE,2025-08-27T06:59:46,2025-08-27T10:54:46,235,17,EMP-00013,2026-04-30T04:36:50.726872
DOCK-EN-10-17,WH-CEN-10,CAR-006,SHIP-00031311,INBOUND_RECEIVE,2025-08-14T03:35:49,2025-08-14T05:58:49,143,19,EMP-00036,2026-04-30T04:36:50.726872
DOCK-AS-06-04,WH-EAS-06,CAR-004,SHIP-00027948,OUTBOUND_SHIP,2025-06-11T20:19:13,2025-06-11T22:10:13,111,28,EMP-00070,2026-04-30T04:36:50.726872
DOCK-OR-04-07,WH-NOR-04,CAR-006,SHIP-00042609,OUTBOUND_SHIP,2026-02-26T05:39:10,2026-02-26T09:16:10,217,35,EMP-00065,2026-04-30T04:36:50.726872
DOCK-OU-09-02,WH-SOU-09,CAR-003,SHIP-00041776,INBOUND_RECEIVE,2025-05-26T15:06:32,2025-05-26T15:30:32,24,40,EMP-00003,2026-04-30T04:36:50.726872
DOCK-EN-08-21,WH-CEN-08,CAR-009,SHIP-00037809,OUTBOUND_SHIP,2026-03-11T18:49:04,2026-03-11T21:30:04,161,9,EMP-00089,2026-04-30T04:36:50.726872
DOCK-OR-04-07,WH-NOR-04,CAR-003,SHIP-00034210,INBOUND_RECEIVE,2025-10-04T20:54:54,2025-10-04T21:38:54,44,24,EMP-00038,2026-04-30T04:36:50.726872
DOCK-EN-08-07,WH-CEN-08,CAR-005,SHIP-00018975,INBOUND_RECEIVE,2025-12-10T08:13:27,2025-12-10T08:40:27,27,39,EMP-00136,2026-04-30T04:36:50.726872
DOCK-OU-09-20,WH-SOU-09,CAR-008,SHIP-00014736,INBOUND_RECEIVE,2026-02-11T15:21:01,2026-02-11T18:55:01,214,30,EMP-00085,2026-04-30T04:36:50.726872
DOCK-AS-06-12,WH-EAS-06,CAR-003,SHIP-00017964,INBOUND_RECEIVE,2026-02-18T21:26:20,2026-02-18T22:32:20,66,33,EMP-00026,2026-04-30T04:36:50.726872
DOCK-AS-01-11,WH-EAS-01,CAR-006,SHIP-00003449,RETURN_RECEIVE,2025-06-02T04:47:17,2025-06-02T06:09:17,82,38,EMP-00149,2026-04-30T04:36:50.726872
DOCK-EN-10-16,WH-CEN-10,CAR-007,SHIP-00023152,OUTBOUND_SHIP,2025-10-09T09:35:32,2025-10-09T11:00:32,85,17,EMP-00035,2026-04-30T04:36:50.726872
DOCK-ES-07-08,WH-WES-07,CAR-002,SHIP-00012342,OUTBOUND_SHIP,2026-01-29T02:34:40,2026-01-29T03:48:40,74,10,EMP-00121,2026-04-30T04:36:50.726872
DOCK-OR-04-04,WH-NOR-04,CAR-005,SHIP-00010767,RETURN_RECEIVE,2026-02-25T07:44:58,2026-02-25T09:56:58,132,23,EMP-00065,2026-04-30T04:36:50.726872
DOCK-AS-02-13,WH-EAS-02,CAR-003,SHIP-00017791,INBOUND_RECEIVE,2026-04-12T13:55:18,2026-04-12T14:43:18,48,19,EMP-00163,2026-04-30T04:36:50.726872
DOCK-AS-02-06,WH-EAS-02,CAR-006,SHIP-00042635,OUTBOUND_SHIP,2025-09-04T12:42:23,2025-09-04T15:20:23,158,29,EMP-00106,2026-04-30T04:36:50.726872
DOCK-AS-02-21,WH-EAS-02,CAR-001,SHIP-00023349,OUTBOUND_SHIP,2025-12-15T03:25:43,2025-12-15T03:46:43,21,33,EMP-00055,2026-04-30T04:36:50.726872
DOCK-ES-07-23,WH-WES-07,CAR-002,SHIP-00019443,OUTBOUND_SHIP,2025-05-21T01:38:25,2025-05-21T02:17:25,39,40,EMP-00053,2026-04-30T04:36:50.726872
DOCK-ES-07-14,WH-WES-07,CAR-009,SHIP-00028364,INBOUND_RECEIVE,2025-09-27T01:45:47,2025-09-27T05:22:47,217,24,EMP-00147,2026-04-30T04:36:50.726872
DOCK-EN-08-16,WH-CEN-08,CAR-008,SHIP-00004658,OUTBOUND_SHIP,2025-09-08T12:12:05,2025-09-08T13:33:05,81,25,EMP-00048,2026-04-30T04:36:50.726872
DOCK-AS-03-15,WH-EAS-03,CAR-003,SHIP-00032222,OUTBOUND_SHIP,2025-09-24T12:30:16,2025-09-24T15:40:16,190,30,EMP-00014,2026-04-30T04:36:50.726872
DOCK-AS-02-21,WH-EAS-02,CAR-001,SHIP-00021976,INBOUND_RECEIVE,2026-03-26T21:56:03,2026-03-26T23:45:03,109,13,EMP-00106,2026-04-30T04:36:50.726872
