shift_id,employee_id,warehouse_id,shift_date,shift_type,zone_assigned,start_time,end_time,hours_worked,picks_completed,units_processed,_ingested_at
SHIFT-000006257,EMP-00016,WH-NOR-04,2025-10-16,AFTERNOON,ZONE-E,14:00:00,21:00:00,7.6,303,865,2026-04-30T04:36:50.726872
SHIFT-000006258,EMP-00042,WH-SOU-09,2026-01-28,NIGHT,RECEIVING,22:00:00,06:00:00,8.6,189,235,2026-04-30T04:36:50.726872
SHIFT-000006259,EMP-00181,WH-WES-07,2025-10-04,NIGHT,SHIPPING,22:00:00,06:00:00,8.9,158,180,2026-04-30T04:36:50.726872
SHIFT-000006260,EMP-00090,WH-NOR-04,2025-07-28,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.3,133,1468,2026-04-30T04:36:50.726872
SHIFT-000006261,EMP-00087,WH-CEN-08,2025-10-01,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.5,350,443,2026-04-30T04:36:50.726872
SHIFT-000006262,EMP-00012,WH-WES-07,2026-03-05,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.6,77,154,2026-04-30T04:36:50.726872
SHIFT-000006263,EMP-00081,WH-EAS-01,2025-10-26,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.1,384,303,2026-04-30T04:36:50.726872
SHIFT-000006264,EMP-00097,WH-SOU-09,2025-09-01,NIGHT,SHIPPING,22:00:00,05:00:00,7.6,293,158,2026-04-30T04:36:50.726872
SHIFT-000006265,EMP-00091,WH-SOU-09,2025-11-06,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.0,128,850,2026-04-30T04:36:50.726872
SHIFT-000006266,EMP-00046,WH-EAS-06,2025-08-19,MORNING,ZONE-C,06:00:00,14:00:00,8.3,310,307,2026-04-30T04:36:50.726872
SHIFT-000006267,EMP-00192,WH-SOU-09,2026-03-13,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.4,153,396,2026-04-30T04:36:50.726872
SHIFT-000006268,EMP-00041,WH-EAS-06,2025-08-01,NIGHT,SHIPPING,22:00:00,07:00:00,9.7,327,183,2026-04-30T04:36:50.726872
SHIFT-000006269,EMP-00008,WH-WES-07,2025-05-03,MORNING,RECEIVING,06:00:00,14:00:00,8.9,281,537,2026-04-30T04:36:50.726872
SHIFT-000006270,EMP-00171,WH-EAS-03,2025-11-19,NIGHT,ZONE-C,22:00:00,06:00:00,8.8,177,1426,2026-04-30T04:36:50.726872
SHIFT-000006271,EMP-00142,WH-EAS-03,2025-07-23,NIGHT,ZONE-C,22:00:00,06:00:00,8.1,134,939,2026-04-30T04:36:50.726872
SHIFT-000006272,EMP-00066,WH-EAS-01,2025-12-07,MORNING,ZONE-B,06:00:00,14:00:00,8.5,334,443,2026-04-30T04:36:50.726872
SHIFT-000006273,EMP-00147,WH-CEN-10,2025-09-25,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.5,280,892,2026-04-30T04:36:50.726872
SHIFT-000006274,EMP-00185,WH-CEN-08,2025-10-04,MORNING,RECEIVING,06:00:00,13:00:00,7.5,389,445,2026-04-30T04:36:50.726872
SHIFT-000006275,EMP-00018,WH-CEN-10,2025-06-20,AFTERNOON,ZONE-E,14:00:00,23:00:00,9.2,332,751,2026-04-30T04:36:50.726872
SHIFT-000006276,EMP-00136,WH-SOU-09,2026-01-30,MORNING,ZONE-B,06:00:00,14:00:00,8.9,373,637,2026-04-30T04:36:50.726872
SHIFT-000006277,EMP-00138,WH-EAS-03,2025-10-29,NIGHT,SHIPPING,22:00:00,07:00:00,9.1,280,833,2026-04-30T04:36:50.726872
SHIFT-000006278,EMP-00023,WH-EAS-01,2025-11-01,NIGHT,RECEIVING,22:00:00,07:00:00,9.7,377,1078,2026-04-30T04:36:50.726872
SHIFT-000006279,EMP-00020,WH-NOR-05,2025-11-27,NIGHT,ZONE-A,22:00:00,06:00:00,8.1,214,771,2026-04-30T04:36:50.726872
SHIFT-000006280,EMP-00010,WH-NOR-05,2025-11-18,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.0,151,778,2026-04-30T04:36:50.726872
SHIFT-000006281,EMP-00111,WH-EAS-02,2025-10-17,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.3,141,1176,2026-04-30T04:36:50.726872
SHIFT-000006282,EMP-00124,WH-EAS-01,2025-12-09,MORNING,ZONE-E,06:00:00,14:00:00,8.2,300,787,2026-04-30T04:36:50.726872
SHIFT-000006283,EMP-00027,WH-EAS-06,2025-11-14,MORNING,RECEIVING,06:00:00,15:00:00,9.9,302,518,2026-04-30T04:36:50.726872
SHIFT-000006284,EMP-00142,WH-SOU-09,2025-09-10,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.7,213,908,2026-04-30T04:36:50.726872
SHIFT-000006285,EMP-00162,WH-EAS-03,2026-04-14,AFTERNOON,SHIPPING,14:00:00,21:00:00,7.9,199,1409,2026-04-30T04:36:50.726872
SHIFT-000006286,EMP-00035,WH-CEN-08,2025-08-29,MORNING,SHIPPING,06:00:00,14:00:00,8.2,66,557,2026-04-30T04:36:50.726872
SHIFT-000006287,EMP-00163,WH-NOR-05,2026-04-07,MORNING,ZONE-E,06:00:00,15:00:00,9.0,141,668,2026-04-30T04:36:50.726872
SHIFT-000006288,EMP-00004,WH-CEN-10,2025-06-19,AFTERNOON,ZONE-D,14:00:00,21:00:00,7.6,81,238,2026-04-30T04:36:50.726872
SHIFT-000006289,EMP-00014,WH-NOR-04,2026-01-17,AFTERNOON,ZONE-B,14:00:00,21:00:00,7.7,189,750,2026-04-30T04:36:50.726872
SHIFT-000006290,EMP-00125,WH-NOR-04,2026-01-29,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.6,332,1218,2026-04-30T04:36:50.726872
SHIFT-000006291,EMP-00171,WH-EAS-03,2025-07-15,NIGHT,ZONE-A,22:00:00,05:00:00,7.8,353,849,2026-04-30T04:36:50.726872
SHIFT-000006292,EMP-00184,WH-EAS-02,2025-06-11,MORNING,ZONE-D,06:00:00,14:00:00,8.4,130,807,2026-04-30T04:36:50.726872
SHIFT-000006293,EMP-00147,WH-NOR-05,2025-07-15,NIGHT,ZONE-E,22:00:00,05:00:00,7.9,167,1187,2026-04-30T04:36:50.726872
SHIFT-000006294,EMP-00077,WH-EAS-06,2025-09-27,NIGHT,ZONE-B,22:00:00,06:00:00,8.7,135,1051,2026-04-30T04:36:50.726872
SHIFT-000006295,EMP-00165,WH-EAS-06,2026-04-08,MORNING,ZONE-C,06:00:00,15:00:00,9.2,60,909,2026-04-30T04:36:50.726872
SHIFT-000006296,EMP-00040,WH-CEN-10,2025-07-02,AFTERNOON,ZONE-A,14:00:00,21:00:00,7.6,273,137,2026-04-30T04:36:50.726872
SHIFT-000006297,EMP-00015,WH-EAS-03,2025-09-05,AFTERNOON,SHIPPING,14:00:00,21:00:00,7.9,184,333,2026-04-30T04:36:50.726872
SHIFT-000006298,EMP-00143,WH-EAS-03,2026-01-14,MORNING,ZONE-C,06:00:00,13:00:00,7.6,133,130,2026-04-30T04:36:50.726872
SHIFT-000006299,EMP-00151,WH-SOU-09,2025-07-21,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.7,280,1051,2026-04-30T04:36:50.726872
SHIFT-000006300,EMP-00131,WH-EAS-06,2025-09-20,MORNING,ZONE-D,06:00:00,14:00:00,8.9,204,579,2026-04-30T04:36:50.726872
SHIFT-000006301,EMP-00171,WH-EAS-06,2025-10-19,MORNING,RECEIVING,06:00:00,14:00:00,8.1,395,539,2026-04-30T04:36:50.726872
SHIFT-000006302,EMP-00175,WH-CEN-10,2026-03-30,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.0,123,142,2026-04-30T04:36:50.726872
SHIFT-000006303,EMP-00159,WH-EAS-06,2025-12-19,MORNING,SHIPPING,06:00:00,15:00:00,9.2,122,447,2026-04-30T04:36:50.726872
SHIFT-000006304,EMP-00113,WH-NOR-04,2025-10-05,MORNING,SHIPPING,06:00:00,13:00:00,7.7,394,1125,2026-04-30T04:36:50.726872
SHIFT-000006305,EMP-00045,WH-CEN-10,2026-02-06,MORNING,ZONE-C,06:00:00,14:00:00,8.3,191,1122,2026-04-30T04:36:50.726872
SHIFT-000006306,EMP-00067,WH-CEN-10,2026-02-07,NIGHT,RECEIVING,22:00:00,06:00:00,8.9,65,901,2026-04-30T04:36:50.726872
SHIFT-000006307,EMP-00049,WH-EAS-03,2025-12-10,AFTERNOON,ZONE-B,14:00:00,22:00:00,8.4,271,740,2026-04-30T04:36:50.726872
SHIFT-000006308,EMP-00181,WH-CEN-10,2025-06-09,MORNING,ZONE-E,06:00:00,15:00:00,9.9,270,742,2026-04-30T04:36:50.726872
SHIFT-000006309,EMP-00036,WH-EAS-06,2026-02-15,AFTERNOON,ZONE-C,14:00:00,21:00:00,7.7,179,720,2026-04-30T04:36:50.726872
SHIFT-000006310,EMP-00032,WH-NOR-05,2025-09-11,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.0,323,477,2026-04-30T04:36:50.726872
SHIFT-000006311,EMP-00126,WH-EAS-02,2025-12-20,NIGHT,ZONE-D,22:00:00,06:00:00,8.8,207,856,2026-04-30T04:36:50.726872
SHIFT-000006312,EMP-00143,WH-EAS-06,2025-06-15,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.2,236,1375,2026-04-30T04:36:50.726872
SHIFT-000006313,EMP-00183,WH-EAS-01,2026-02-02,NIGHT,ZONE-C,22:00:00,06:00:00,8.2,99,548,2026-04-30T04:36:50.726872
SHIFT-000006314,EMP-00024,WH-SOU-09,2025-07-22,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.1,289,616,2026-04-30T04:36:50.726872
SHIFT-000006315,EMP-00154,WH-WES-07,2025-05-03,MORNING,ZONE-B,06:00:00,14:00:00,8.7,78,187,2026-04-30T04:36:50.726872
SHIFT-000006316,EMP-00009,WH-WES-07,2025-10-29,NIGHT,SHIPPING,22:00:00,06:00:00,8.0,275,958,2026-04-30T04:36:50.726872
SHIFT-000006317,EMP-00180,WH-EAS-01,2025-11-28,MORNING,SHIPPING,06:00:00,14:00:00,8.2,316,480,2026-04-30T04:36:50.726872
SHIFT-000006318,EMP-00152,WH-EAS-03,2025-07-05,MORNING,ZONE-C,06:00:00,14:00:00,8.5,321,1086,2026-04-30T04:36:50.726872
SHIFT-000006319,EMP-00016,WH-EAS-03,2025-10-04,MORNING,ZONE-E,06:00:00,14:00:00,8.2,300,418,2026-04-30T04:36:50.726872
SHIFT-000006320,EMP-00061,WH-SOU-09,2026-04-02,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.0,184,1049,2026-04-30T04:36:50.726872
SHIFT-000006321,EMP-00139,WH-EAS-01,2025-08-25,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.6,209,1473,2026-04-30T04:36:50.726872
SHIFT-000006322,EMP-00157,WH-SOU-09,2025-07-06,MORNING,ZONE-C,06:00:00,13:00:00,7.6,362,705,2026-04-30T04:36:50.726872
SHIFT-000006323,EMP-00113,WH-WES-07,2025-09-01,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.0,343,213,2026-04-30T04:36:50.726872
SHIFT-000006324,EMP-00146,WH-NOR-04,2025-11-24,MORNING,SHIPPING,06:00:00,14:00:00,8.4,70,1300,2026-04-30T04:36:50.726872
SHIFT-000006325,EMP-00130,WH-EAS-03,2025-05-01,NIGHT,ZONE-E,22:00:00,07:00:00,9.5,288,1290,2026-04-30T04:36:50.726872
SHIFT-000006326,EMP-00190,WH-EAS-03,2026-03-05,NIGHT,ZONE-C,22:00:00,06:00:00,8.0,105,445,2026-04-30T04:36:50.726872
SHIFT-000006327,EMP-00165,WH-SOU-09,2025-06-03,NIGHT,RECEIVING,22:00:00,06:00:00,8.3,394,1102,2026-04-30T04:36:50.726872
SHIFT-000006328,EMP-00124,WH-CEN-08,2025-10-27,NIGHT,ZONE-B,22:00:00,07:00:00,9.3,61,250,2026-04-30T04:36:50.726872
SHIFT-000006329,EMP-00064,WH-WES-07,2026-01-28,NIGHT,ZONE-E,22:00:00,06:00:00,8.2,383,947,2026-04-30T04:36:50.726872
SHIFT-000006330,EMP-00030,WH-CEN-10,2026-03-07,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.6,388,434,2026-04-30T04:36:50.726872
SHIFT-000006331,EMP-00010,WH-SOU-09,2025-09-13,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.6,270,1422,2026-04-30T04:36:50.726872
SHIFT-000006332,EMP-00093,WH-NOR-04,2025-12-08,AFTERNOON,RECEIVING,14:00:00,21:00:00,7.9,281,1140,2026-04-30T04:36:50.726872
SHIFT-000006333,EMP-00042,WH-NOR-04,2026-01-29,MORNING,RECEIVING,06:00:00,14:00:00,8.9,239,1045,2026-04-30T04:36:50.726872
SHIFT-000006334,EMP-00158,WH-WES-07,2026-01-21,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.8,185,276,2026-04-30T04:36:50.726872
SHIFT-000006335,EMP-00040,WH-SOU-09,2025-07-28,NIGHT,ZONE-C,22:00:00,06:00:00,8.2,147,792,2026-04-30T04:36:50.726872
SHIFT-000006336,EMP-00055,WH-NOR-04,2025-10-19,NIGHT,ZONE-D,22:00:00,08:00:00,10.0,286,640,2026-04-30T04:36:50.726872
SHIFT-000006337,EMP-00022,WH-EAS-02,2025-05-25,NIGHT,ZONE-C,22:00:00,07:00:00,9.5,54,1385,2026-04-30T04:36:50.726872
SHIFT-000006338,EMP-00186,WH-SOU-09,2025-06-17,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.9,337,1495,2026-04-30T04:36:50.726872
SHIFT-000006339,EMP-00126,WH-EAS-03,2025-10-21,MORNING,ZONE-C,06:00:00,16:00:00,10.0,153,916,2026-04-30T04:36:50.726872
SHIFT-000006340,EMP-00075,WH-WES-07,2025-05-05,MORNING,ZONE-B,06:00:00,14:00:00,8.8,297,959,2026-04-30T04:36:50.726872
SHIFT-000006341,EMP-00061,WH-CEN-10,2025-09-03,MORNING,ZONE-B,06:00:00,13:00:00,7.8,344,1223,2026-04-30T04:36:50.726872
SHIFT-000006342,EMP-00192,WH-SOU-09,2026-02-27,MORNING,SHIPPING,06:00:00,15:00:00,9.7,129,559,2026-04-30T04:36:50.726872
SHIFT-000006343,EMP-00005,WH-NOR-04,2026-02-12,MORNING,ZONE-A,06:00:00,14:00:00,8.6,151,275,2026-04-30T04:36:50.726872
SHIFT-000006344,EMP-00063,WH-CEN-08,2025-12-19,MORNING,ZONE-A,06:00:00,16:00:00,10.0,217,451,2026-04-30T04:36:50.726872
SHIFT-000006345,EMP-00122,WH-SOU-09,2025-11-07,NIGHT,ZONE-C,22:00:00,06:00:00,8.5,126,473,2026-04-30T04:36:50.726872
SHIFT-000006346,EMP-00153,WH-WES-07,2025-11-29,AFTERNOON,ZONE-B,14:00:00,21:00:00,7.6,226,672,2026-04-30T04:36:50.726872
SHIFT-000006347,EMP-00137,WH-WES-07,2025-11-30,MORNING,ZONE-B,06:00:00,15:00:00,9.1,311,1224,2026-04-30T04:36:50.726872
SHIFT-000006348,EMP-00090,WH-NOR-04,2025-12-25,AFTERNOON,SHIPPING,14:00:00,21:00:00,7.5,256,1438,2026-04-30T04:36:50.726872
SHIFT-000006349,EMP-00146,WH-EAS-02,2025-10-28,NIGHT,ZONE-B,22:00:00,07:00:00,9.7,212,369,2026-04-30T04:36:50.726872
SHIFT-000006350,EMP-00148,WH-EAS-06,2025-11-04,MORNING,ZONE-B,06:00:00,15:00:00,9.6,210,147,2026-04-30T04:36:50.726872
SHIFT-000006351,EMP-00073,WH-EAS-03,2026-01-01,MORNING,ZONE-C,06:00:00,13:00:00,7.6,308,1163,2026-04-30T04:36:50.726872
SHIFT-000006352,EMP-00081,WH-CEN-10,2026-03-02,NIGHT,ZONE-B,22:00:00,05:00:00,7.9,397,441,2026-04-30T04:36:50.726872
SHIFT-000006353,EMP-00112,WH-WES-07,2025-07-19,MORNING,ZONE-C,06:00:00,15:00:00,9.7,279,396,2026-04-30T04:36:50.726872
SHIFT-000006354,EMP-00067,WH-EAS-03,2025-11-24,NIGHT,SHIPPING,22:00:00,07:00:00,9.7,204,127,2026-04-30T04:36:50.726872
SHIFT-000006355,EMP-00172,WH-EAS-03,2025-05-27,NIGHT,ZONE-C,22:00:00,07:00:00,9.1,315,1018,2026-04-30T04:36:50.726872
SHIFT-000006356,EMP-00125,WH-CEN-10,2025-12-17,MORNING,ZONE-B,06:00:00,14:00:00,8.4,124,272,2026-04-30T04:36:50.726872
SHIFT-000006357,EMP-00002,WH-CEN-08,2025-05-15,MORNING,ZONE-A,06:00:00,14:00:00,8.6,356,405,2026-04-30T04:36:50.726872
SHIFT-000006358,EMP-00046,WH-EAS-01,2025-06-29,MORNING,ZONE-C,06:00:00,15:00:00,9.3,398,1307,2026-04-30T04:36:50.726872
SHIFT-000006359,EMP-00100,WH-EAS-02,2025-07-20,MORNING,RECEIVING,06:00:00,15:00:00,9.4,103,445,2026-04-30T04:36:50.726872
SHIFT-000006360,EMP-00130,WH-WES-07,2025-12-03,MORNING,ZONE-C,06:00:00,13:00:00,7.7,184,1432,2026-04-30T04:36:50.726872
SHIFT-000006361,EMP-00107,WH-EAS-03,2025-09-19,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.7,277,1419,2026-04-30T04:36:50.726872
SHIFT-000006362,EMP-00108,WH-EAS-01,2025-09-03,NIGHT,ZONE-B,22:00:00,06:00:00,8.0,354,428,2026-04-30T04:36:50.726872
SHIFT-000006363,EMP-00059,WH-EAS-02,2026-03-19,AFTERNOON,ZONE-C,14:00:00,21:00:00,7.9,228,116,2026-04-30T04:36:50.726872
SHIFT-000006364,EMP-00081,WH-EAS-06,2025-10-08,MORNING,ZONE-E,06:00:00,15:00:00,9.6,339,565,2026-04-30T04:36:50.726872
SHIFT-000006365,EMP-00156,WH-SOU-09,2025-08-23,MORNING,SHIPPING,06:00:00,13:00:00,7.9,216,416,2026-04-30T04:36:50.726872
SHIFT-000006366,EMP-00069,WH-EAS-06,2025-10-03,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.3,146,327,2026-04-30T04:36:50.726872
SHIFT-000006367,EMP-00059,WH-EAS-01,2026-03-12,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.9,83,652,2026-04-30T04:36:50.726872
SHIFT-000006368,EMP-00079,WH-NOR-04,2025-06-01,NIGHT,ZONE-E,22:00:00,07:00:00,9.3,264,221,2026-04-30T04:36:50.726872
SHIFT-000006369,EMP-00017,WH-SOU-09,2026-04-15,MORNING,ZONE-C,06:00:00,14:00:00,8.1,395,1204,2026-04-30T04:36:50.726872
SHIFT-000006370,EMP-00001,WH-SOU-09,2026-04-24,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.0,81,913,2026-04-30T04:36:50.726872
SHIFT-000006371,EMP-00066,WH-EAS-06,2025-12-21,NIGHT,RECEIVING,22:00:00,06:00:00,8.4,123,420,2026-04-30T04:36:50.726872
SHIFT-000006372,EMP-00073,WH-EAS-06,2025-07-30,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.1,156,607,2026-04-30T04:36:50.726872
SHIFT-000006373,EMP-00043,WH-CEN-08,2025-07-27,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.9,314,551,2026-04-30T04:36:50.726872
SHIFT-000006374,EMP-00087,WH-NOR-05,2026-03-20,NIGHT,ZONE-C,22:00:00,07:00:00,9.8,356,599,2026-04-30T04:36:50.726872
SHIFT-000006375,EMP-00061,WH-NOR-05,2025-05-27,MORNING,ZONE-E,06:00:00,16:00:00,10.0,79,1449,2026-04-30T04:36:50.726872
SHIFT-000006376,EMP-00047,WH-CEN-08,2025-08-02,MORNING,SHIPPING,06:00:00,14:00:00,8.2,73,1165,2026-04-30T04:36:50.726872
SHIFT-000006377,EMP-00199,WH-EAS-03,2026-04-09,NIGHT,SHIPPING,22:00:00,06:00:00,8.1,340,413,2026-04-30T04:36:50.726872
SHIFT-000006378,EMP-00138,WH-CEN-08,2026-04-13,NIGHT,ZONE-B,22:00:00,06:00:00,8.1,140,1150,2026-04-30T04:36:50.726872
SHIFT-000006379,EMP-00121,WH-SOU-09,2025-07-13,MORNING,ZONE-E,06:00:00,15:00:00,9.0,218,169,2026-04-30T04:36:50.726872
SHIFT-000006380,EMP-00157,WH-NOR-04,2026-04-10,AFTERNOON,ZONE-B,14:00:00,22:00:00,8.3,244,1038,2026-04-30T04:36:50.726872
SHIFT-000006381,EMP-00094,WH-WES-07,2025-08-25,AFTERNOON,ZONE-E,14:00:00,23:00:00,9.4,268,178,2026-04-30T04:36:50.726872
SHIFT-000006382,EMP-00018,WH-SOU-09,2025-09-25,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.7,293,753,2026-04-30T04:36:50.726872
SHIFT-000006383,EMP-00047,WH-NOR-05,2026-04-08,MORNING,ZONE-B,06:00:00,14:00:00,8.0,313,1232,2026-04-30T04:36:50.726872
SHIFT-000006384,EMP-00078,WH-NOR-05,2025-09-17,AFTERNOON,ZONE-E,14:00:00,23:00:00,9.8,155,470,2026-04-30T04:36:50.726872
SHIFT-000006385,EMP-00164,WH-EAS-01,2026-02-16,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.4,297,418,2026-04-30T04:36:50.726872
SHIFT-000006386,EMP-00097,WH-SOU-09,2026-01-01,NIGHT,ZONE-E,22:00:00,06:00:00,8.1,360,163,2026-04-30T04:36:50.726872
SHIFT-000006387,EMP-00058,WH-EAS-02,2025-12-23,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.2,122,851,2026-04-30T04:36:50.726872
SHIFT-000006388,EMP-00051,WH-CEN-08,2026-03-23,NIGHT,ZONE-D,22:00:00,06:00:00,8.8,59,280,2026-04-30T04:36:50.726872
SHIFT-000006389,EMP-00062,WH-CEN-08,2025-12-10,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.4,308,528,2026-04-30T04:36:50.726872
SHIFT-000006390,EMP-00107,WH-EAS-02,2026-03-02,NIGHT,SHIPPING,22:00:00,06:00:00,8.1,194,1440,2026-04-30T04:36:50.726872
SHIFT-000006391,EMP-00022,WH-SOU-09,2026-03-12,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.2,86,433,2026-04-30T04:36:50.726872
SHIFT-000006392,EMP-00055,WH-EAS-03,2025-08-17,NIGHT,ZONE-B,22:00:00,06:00:00,8.4,356,677,2026-04-30T04:36:50.726872
SHIFT-000006393,EMP-00029,WH-EAS-02,2026-03-09,MORNING,ZONE-E,06:00:00,15:00:00,9.8,103,290,2026-04-30T04:36:50.726872
SHIFT-000006394,EMP-00113,WH-EAS-02,2026-04-10,AFTERNOON,ZONE-A,14:00:00,21:00:00,7.6,342,134,2026-04-30T04:36:50.726872
SHIFT-000006395,EMP-00144,WH-CEN-08,2025-09-14,MORNING,ZONE-C,06:00:00,15:00:00,9.3,153,1059,2026-04-30T04:36:50.726872
SHIFT-000006396,EMP-00079,WH-SOU-09,2025-12-17,MORNING,ZONE-B,06:00:00,14:00:00,8.3,370,1068,2026-04-30T04:36:50.726872
SHIFT-000006397,EMP-00149,WH-EAS-06,2025-05-09,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.4,275,1274,2026-04-30T04:36:50.726872
SHIFT-000006398,EMP-00040,WH-EAS-02,2026-04-28,MORNING,ZONE-B,06:00:00,14:00:00,8.0,133,1401,2026-04-30T04:36:50.726872
SHIFT-000006399,EMP-00120,WH-WES-07,2025-11-16,MORNING,ZONE-B,06:00:00,14:00:00,8.2,201,869,2026-04-30T04:36:50.726872
SHIFT-000006400,EMP-00038,WH-EAS-02,2025-12-16,NIGHT,ZONE-D,22:00:00,05:00:00,7.9,204,1245,2026-04-30T04:36:50.726872
SHIFT-000006401,EMP-00155,WH-SOU-09,2025-09-03,MORNING,ZONE-C,06:00:00,14:00:00,8.4,262,736,2026-04-30T04:36:50.726872
SHIFT-000006402,EMP-00139,WH-CEN-10,2026-04-19,MORNING,SHIPPING,06:00:00,14:00:00,8.9,157,798,2026-04-30T04:36:50.726872
SHIFT-000006403,EMP-00033,WH-WES-07,2025-12-20,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.6,366,951,2026-04-30T04:36:50.726872
SHIFT-000006404,EMP-00182,WH-SOU-09,2026-04-25,NIGHT,SHIPPING,22:00:00,07:00:00,9.9,190,781,2026-04-30T04:36:50.726872
SHIFT-000006405,EMP-00086,WH-EAS-06,2025-09-08,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.0,90,329,2026-04-30T04:36:50.726872
SHIFT-000006406,EMP-00196,WH-SOU-09,2026-04-01,NIGHT,ZONE-C,22:00:00,05:00:00,7.9,388,818,2026-04-30T04:36:50.726872
SHIFT-000006407,EMP-00017,WH-NOR-05,2025-10-31,NIGHT,ZONE-A,22:00:00,06:00:00,8.5,177,1468,2026-04-30T04:36:50.726872
SHIFT-000006408,EMP-00194,WH-NOR-05,2025-07-09,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.7,82,528,2026-04-30T04:36:50.726872
SHIFT-000006409,EMP-00132,WH-EAS-06,2025-05-31,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.0,334,1152,2026-04-30T04:36:50.726872
SHIFT-000006410,EMP-00170,WH-EAS-06,2026-04-18,NIGHT,ZONE-C,22:00:00,05:00:00,7.7,276,948,2026-04-30T04:36:50.726872
SHIFT-000006411,EMP-00135,WH-EAS-03,2025-08-03,NIGHT,ZONE-E,22:00:00,05:00:00,7.7,230,115,2026-04-30T04:36:50.726872
SHIFT-000006412,EMP-00091,WH-WES-07,2026-04-21,MORNING,SHIPPING,06:00:00,15:00:00,9.8,221,1067,2026-04-30T04:36:50.726872
SHIFT-000006413,EMP-00189,WH-EAS-01,2025-08-06,NIGHT,ZONE-A,22:00:00,07:00:00,9.4,78,1126,2026-04-30T04:36:50.726872
SHIFT-000006414,EMP-00108,WH-WES-07,2025-10-07,MORNING,ZONE-D,06:00:00,15:00:00,9.5,140,159,2026-04-30T04:36:50.726872
SHIFT-000006415,EMP-00088,WH-WES-07,2026-03-23,NIGHT,ZONE-D,22:00:00,05:00:00,7.5,103,1383,2026-04-30T04:36:50.726872
SHIFT-000006416,EMP-00192,WH-NOR-04,2025-12-14,NIGHT,ZONE-E,22:00:00,06:00:00,8.1,209,775,2026-04-30T04:36:50.726872
SHIFT-000006417,EMP-00058,WH-EAS-06,2025-12-16,MORNING,ZONE-D,06:00:00,14:00:00,8.3,321,928,2026-04-30T04:36:50.726872
SHIFT-000006418,EMP-00139,WH-EAS-01,2026-03-05,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.6,85,690,2026-04-30T04:36:50.726872
SHIFT-000006419,EMP-00141,WH-EAS-03,2025-09-18,MORNING,RECEIVING,06:00:00,13:00:00,7.7,295,806,2026-04-30T04:36:50.726872
SHIFT-000006420,EMP-00001,WH-CEN-10,2025-08-04,MORNING,ZONE-D,06:00:00,14:00:00,8.9,93,309,2026-04-30T04:36:50.726872
SHIFT-000006421,EMP-00200,WH-EAS-01,2025-07-10,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.6,96,508,2026-04-30T04:36:50.726872
SHIFT-000006422,EMP-00030,WH-EAS-03,2025-09-24,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.0,278,975,2026-04-30T04:36:50.726872
SHIFT-000006423,EMP-00066,WH-NOR-05,2026-01-16,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.5,77,1009,2026-04-30T04:36:50.726872
SHIFT-000006424,EMP-00022,WH-EAS-06,2025-10-25,MORNING,ZONE-E,06:00:00,14:00:00,8.7,287,1382,2026-04-30T04:36:50.726872
