line_id,order_id,sku,qty_ordered,qty_fulfilled,qty_backordered,unit_price,line_value,is_backordered,fulfilled_date,_ingested_at
LINE-0000028485,ORD-00010955,SKU-00872,39,39,0,16.47,642.33,False,2024-08-06,2026-04-30T04:36:50.726872
LINE-0000028486,ORD-00010955,SKU-00176,25,25,0,122.89,3072.25,False,2024-08-03,2026-04-30T04:36:50.726872
LINE-0000028487,ORD-00010956,SKU-00057,31,31,0,170.89,5297.59,False,2026-04-07,2026-04-30T04:36:50.726872
LINE-0000028488,ORD-00010957,SKU-00713,3,3,0,1120.64,3361.92,False,2026-03-16,2026-04-30T04:36:50.726872
LINE-0000028489,ORD-00010958,SKU-00599,26,26,0,216.97,5641.22,False,,2026-04-30T04:36:50.726872
LINE-0000028490,ORD-00010958,SKU-00175,44,44,0,850.05,37402.2,False,,2026-04-30T04:36:50.726872
LINE-0000028491,ORD-00010958,SKU-00995,50,50,0,1275.4,63770.0,False,,2026-04-30T04:36:50.726872
LINE-0000028492,ORD-00010958,SKU-00652,4,4,0,332.52,1330.08,False,,2026-04-30T04:36:50.726872
LINE-0000028493,ORD-00010959,SKU-00168,35,35,0,463.84,16234.4,False,2024-08-17,2026-04-30T04:36:50.726872
LINE-0000028494,ORD-00010959,SKU-00655,27,27,0,714.98,19304.46,False,2024-08-17,2026-04-30T04:36:50.726872
LINE-0000028495,ORD-00010959,SKU-00254,35,35,0,1041.84,36464.4,False,2024-08-19,2026-04-30T04:36:50.726872
LINE-0000028496,ORD-00010959,SKU-00984,47,47,0,78.01,3666.47,False,2024-08-19,2026-04-30T04:36:50.726872
LINE-0000028497,ORD-00010960,SKU-00547,11,11,0,247.55,2723.05,False,2025-11-12,2026-04-30T04:36:50.726872
LINE-0000028498,ORD-00010960,SKU-00909,24,24,0,874.14,20979.36,False,2025-11-14,2026-04-30T04:36:50.726872
LINE-0000028499,ORD-00010960,SKU-00945,8,8,0,162.22,1297.76,False,2025-11-11,2026-04-30T04:36:50.726872
LINE-0000028500,ORD-00010961,SKU-00809,25,25,0,318.91,7972.75,False,2025-02-05,2026-04-30T04:36:50.726872
LINE-0000028501,ORD-00010962,SKU-00172,34,34,0,1049.15,35671.1,False,2025-05-08,2026-04-30T04:36:50.726872
LINE-0000028502,ORD-00010963,SKU-00623,2,2,0,70.03,140.06,False,2025-02-15,2026-04-30T04:36:50.726872
LINE-0000028503,ORD-00010963,SKU-00984,20,20,0,78.01,1560.2,False,2025-02-17,2026-04-30T04:36:50.726872
LINE-0000028504,ORD-00010963,SKU-00341,31,31,0,900.28,27908.68,False,2025-02-13,2026-04-30T04:36:50.726872
LINE-0000028505,ORD-00010963,SKU-00212,11,11,0,577.54,6352.94,False,2025-02-17,2026-04-30T04:36:50.726872
LINE-0000028506,ORD-00010964,SKU-00097,5,5,0,814.54,4072.7,False,2025-06-05,2026-04-30T04:36:50.726872
LINE-0000028507,ORD-00010964,SKU-00944,3,3,0,387.61,1162.83,False,2025-06-08,2026-04-30T04:36:50.726872
LINE-0000028508,ORD-00010965,SKU-00331,43,43,0,506.96,21799.28,False,2025-03-25,2026-04-30T04:36:50.726872
LINE-0000028509,ORD-00010965,SKU-00394,26,26,0,561.41,14596.66,False,2025-03-26,2026-04-30T04:36:50.726872
LINE-0000028510,ORD-00010966,SKU-00192,1,1,0,148.15,148.15,False,2024-11-24,2026-04-30T04:36:50.726872
LINE-0000028511,ORD-00010966,SKU-00266,33,33,0,724.96,23923.68,False,2024-11-23,2026-04-30T04:36:50.726872
LINE-0000028512,ORD-00010966,SKU-00983,15,15,0,165.4,2481.0,False,2024-11-24,2026-04-30T04:36:50.726872
LINE-0000028513,ORD-00010967,SKU-00553,8,8,0,570.59,4564.72,False,2024-07-04,2026-04-30T04:36:50.726872
LINE-0000028514,ORD-00010968,SKU-00430,32,32,0,824.18,26373.76,False,2024-06-26,2026-04-30T04:36:50.726872
LINE-0000028515,ORD-00010969,SKU-00516,9,9,0,232.54,2092.86,False,2025-09-20,2026-04-30T04:36:50.726872
LINE-0000028516,ORD-00010969,SKU-00735,21,21,0,11.48,241.08,False,2025-09-24,2026-04-30T04:36:50.726872
LINE-0000028517,ORD-00010970,SKU-00181,32,32,0,203.85,6523.2,False,,2026-04-30T04:36:50.726872
LINE-0000028518,ORD-00010971,SKU-00106,8,8,0,4.42,35.36,False,2024-07-28,2026-04-30T04:36:50.726872
LINE-0000028519,ORD-00010972,SKU-00773,39,39,0,446.29,17405.31,False,2025-10-21,2026-04-30T04:36:50.726872
LINE-0000028520,ORD-00010972,SKU-00473,26,26,0,929.6,24169.6,False,2025-10-22,2026-04-30T04:36:50.726872
LINE-0000028521,ORD-00010972,SKU-00165,23,23,0,508.08,11685.84,False,2025-10-22,2026-04-30T04:36:50.726872
LINE-0000028522,ORD-00010973,SKU-00193,49,49,0,227.34,11139.66,False,2025-03-10,2026-04-30T04:36:50.726872
LINE-0000028523,ORD-00010973,SKU-00721,50,50,0,1211.52,60576.0,False,2025-03-09,2026-04-30T04:36:50.726872
LINE-0000028524,ORD-00010974,SKU-00500,26,26,0,732.82,19053.32,False,2025-11-05,2026-04-30T04:36:50.726872
LINE-0000028525,ORD-00010974,SKU-00631,14,14,0,360.43,5046.02,False,2025-11-04,2026-04-30T04:36:50.726872
LINE-0000028526,ORD-00010975,SKU-00174,18,18,0,211.75,3811.5,False,2025-06-22,2026-04-30T04:36:50.726872
LINE-0000028527,ORD-00010975,SKU-00549,17,17,0,44.41,754.97,False,2025-06-20,2026-04-30T04:36:50.726872
LINE-0000028528,ORD-00010975,SKU-00077,16,16,0,467.78,7484.48,False,2025-06-19,2026-04-30T04:36:50.726872
LINE-0000028529,ORD-00010976,SKU-00506,33,33,0,1073.51,35425.83,False,2026-01-25,2026-04-30T04:36:50.726872
LINE-0000028530,ORD-00010977,SKU-00222,25,25,0,81.97,2049.25,False,2025-03-18,2026-04-30T04:36:50.726872
LINE-0000028531,ORD-00010977,SKU-00121,50,50,0,246.31,12315.5,False,2025-03-18,2026-04-30T04:36:50.726872
LINE-0000028532,ORD-00010977,SKU-00614,42,42,0,52.51,2205.42,False,2025-03-22,2026-04-30T04:36:50.726872
LINE-0000028533,ORD-00010978,SKU-00466,23,23,0,762.52,17537.96,False,2025-12-09,2026-04-30T04:36:50.726872
LINE-0000028534,ORD-00010978,SKU-00737,27,27,0,288.9,7800.3,False,2025-12-09,2026-04-30T04:36:50.726872
LINE-0000028535,ORD-00010979,SKU-00559,40,40,0,1443.84,57753.6,False,2025-11-01,2026-04-30T04:36:50.726872
LINE-0000028536,ORD-00010979,SKU-00418,18,18,0,131.49,2366.82,False,2025-11-02,2026-04-30T04:36:50.726872
LINE-0000028537,ORD-00010980,SKU-01000,6,6,0,1143.15,6858.9,False,2024-05-19,2026-04-30T04:36:50.726872
LINE-0000028538,ORD-00010981,SKU-00500,27,27,0,732.82,19786.14,False,,2026-04-30T04:36:50.726872
LINE-0000028539,ORD-00010981,SKU-00185,29,29,0,408.32,11841.28,False,,2026-04-30T04:36:50.726872
LINE-0000028540,ORD-00010982,SKU-00117,37,37,0,513.26,18990.62,False,2026-03-23,2026-04-30T04:36:50.726872
LINE-0000028541,ORD-00010982,SKU-00382,46,46,0,338.27,15560.42,False,2026-03-24,2026-04-30T04:36:50.726872
LINE-0000028542,ORD-00010982,SKU-00289,25,25,0,229.86,5746.5,False,2026-03-24,2026-04-30T04:36:50.726872
LINE-0000028543,ORD-00010983,SKU-00880,5,5,0,338.83,1694.15,False,2025-03-07,2026-04-30T04:36:50.726872
LINE-0000028544,ORD-00010983,SKU-00899,27,27,0,801.9,21651.3,False,2025-03-07,2026-04-30T04:36:50.726872
LINE-0000028545,ORD-00010984,SKU-00375,17,17,0,477.28,8113.76,False,,2026-04-30T04:36:50.726872
LINE-0000028546,ORD-00010984,SKU-00297,17,0,17,762.28,12958.76,True,,2026-04-30T04:36:50.726872
LINE-0000028547,ORD-00010985,SKU-00976,43,43,0,104.3,4484.9,False,2025-05-28,2026-04-30T04:36:50.726872
LINE-0000028548,ORD-00010986,SKU-00024,5,5,0,1017.35,5086.75,False,,2026-04-30T04:36:50.726872
LINE-0000028549,ORD-00010986,SKU-00293,31,31,0,125.27,3883.37,False,,2026-04-30T04:36:50.726872
LINE-0000028550,ORD-00010986,SKU-00524,11,11,0,1371.42,15085.62,False,,2026-04-30T04:36:50.726872
LINE-0000028551,ORD-00010986,SKU-00549,10,10,0,44.41,444.1,False,,2026-04-30T04:36:50.726872
LINE-0000028552,ORD-00010986,SKU-00063,32,32,0,213.45,6830.4,False,,2026-04-30T04:36:50.726872
LINE-0000028553,ORD-00010986,SKU-00115,45,45,0,384.13,17285.85,False,,2026-04-30T04:36:50.726872
LINE-0000028554,ORD-00010987,SKU-00083,18,18,0,778.81,14018.58,False,2026-04-17,2026-04-30T04:36:50.726872
LINE-0000028555,ORD-00010988,SKU-00017,1,1,0,867.16,867.16,False,2025-03-27,2026-04-30T04:36:50.726872
LINE-0000028556,ORD-00010989,SKU-00691,45,45,0,475.68,21405.6,False,2024-08-03,2026-04-30T04:36:50.726872
LINE-0000028557,ORD-00010990,SKU-00956,13,13,0,238.59,3101.67,False,2025-12-06,2026-04-30T04:36:50.726872
LINE-0000028558,ORD-00010991,SKU-00706,34,34,0,328.63,11173.42,False,2025-12-08,2026-04-30T04:36:50.726872
LINE-0000028559,ORD-00010991,SKU-00636,20,20,0,544.56,10891.2,False,2025-12-05,2026-04-30T04:36:50.726872
LINE-0000028560,ORD-00010991,SKU-00349,21,21,0,743.95,15622.95,False,2025-12-05,2026-04-30T04:36:50.726872
LINE-0000028561,ORD-00010991,SKU-00166,35,35,0,35.38,1238.3,False,2025-12-04,2026-04-30T04:36:50.726872
LINE-0000028562,ORD-00010992,SKU-00772,11,11,0,659.5,7254.5,False,2025-04-15,2026-04-30T04:36:50.726872
LINE-0000028563,ORD-00010992,SKU-00966,27,27,0,334.99,9044.73,False,2025-04-16,2026-04-30T04:36:50.726872
LINE-0000028564,ORD-00010993,SKU-00368,41,41,0,90.68,3717.88,False,2025-03-14,2026-04-30T04:36:50.726872
LINE-0000028565,ORD-00010993,SKU-00848,4,4,0,324.55,1298.2,False,2025-03-14,2026-04-30T04:36:50.726872
LINE-0000028566,ORD-00010993,SKU-00265,11,11,0,94.47,1039.17,False,2025-03-13,2026-04-30T04:36:50.726872
LINE-0000028567,ORD-00010993,SKU-00999,13,13,0,967.55,12578.15,False,2025-03-12,2026-04-30T04:36:50.726872
LINE-0000028568,ORD-00010993,SKU-00847,9,9,0,678.72,6108.48,False,2025-03-16,2026-04-30T04:36:50.726872
LINE-0000028569,ORD-00010994,SKU-00761,6,6,0,94.85,569.1,False,2025-09-01,2026-04-30T04:36:50.726872
LINE-0000028570,ORD-00010995,SKU-00230,17,17,0,1047.64,17809.88,False,2024-07-27,2026-04-30T04:36:50.726872
LINE-0000028571,ORD-00010995,SKU-00190,29,29,0,652.51,18922.79,False,2024-07-30,2026-04-30T04:36:50.726872
LINE-0000028572,ORD-00010995,SKU-00618,5,5,0,508.5,2542.5,False,2024-07-28,2026-04-30T04:36:50.726872
LINE-0000028573,ORD-00010996,SKU-00281,26,26,0,1182.73,30750.98,False,2024-11-27,2026-04-30T04:36:50.726872
LINE-0000028574,ORD-00010997,SKU-00396,28,28,0,216.09,6050.52,False,2026-03-07,2026-04-30T04:36:50.726872
LINE-0000028575,ORD-00010997,SKU-00810,39,0,39,75.16,2931.24,True,2026-03-08,2026-04-30T04:36:50.726872
LINE-0000028576,ORD-00010997,SKU-00899,16,16,0,801.9,12830.4,False,2026-03-11,2026-04-30T04:36:50.726872
LINE-0000028577,ORD-00010997,SKU-00328,20,20,0,229.31,4586.2,False,2026-03-08,2026-04-30T04:36:50.726872
LINE-0000028578,ORD-00010997,SKU-00006,27,27,0,398.62,10762.74,False,2026-03-09,2026-04-30T04:36:50.726872
LINE-0000028579,ORD-00010997,SKU-00603,50,50,0,1202.06,60103.0,False,2026-03-11,2026-04-30T04:36:50.726872
LINE-0000028580,ORD-00010998,SKU-00679,21,21,0,31.04,651.84,False,2024-10-16,2026-04-30T04:36:50.726872
LINE-0000028581,ORD-00010998,SKU-00741,22,22,0,331.24,7287.28,False,2024-10-16,2026-04-30T04:36:50.726872
LINE-0000028582,ORD-00010999,SKU-00667,36,36,0,119.79,4312.44,False,2026-01-28,2026-04-30T04:36:50.726872
LINE-0000028583,ORD-00010999,SKU-00903,5,5,0,537.49,2687.45,False,2026-01-26,2026-04-30T04:36:50.726872
LINE-0000028584,ORD-00010999,SKU-00009,28,28,0,402.79,11278.12,False,2026-01-28,2026-04-30T04:36:50.726872
LINE-0000028585,ORD-00011000,SKU-00151,46,46,0,421.86,19405.56,False,2026-01-09,2026-04-30T04:36:50.726872
LINE-0000028586,ORD-00011000,SKU-00931,21,21,0,185.81,3902.01,False,2026-01-11,2026-04-30T04:36:50.726872
LINE-0000028587,ORD-00011000,SKU-00837,7,7,0,143.75,1006.25,False,2026-01-11,2026-04-30T04:36:50.726872
LINE-0000028588,ORD-00011000,SKU-00581,38,38,0,909.52,34561.76,False,2026-01-09,2026-04-30T04:36:50.726872
LINE-0000028589,ORD-00011000,SKU-00052,37,37,0,588.18,21762.66,False,2026-01-09,2026-04-30T04:36:50.726872
LINE-0000028590,ORD-00011000,SKU-00661,14,14,0,141.71,1983.94,False,2026-01-10,2026-04-30T04:36:50.726872
LINE-0000028591,ORD-00011001,SKU-00493,33,33,0,814.11,26865.63,False,2024-06-20,2026-04-30T04:36:50.726872
LINE-0000028592,ORD-00011001,SKU-00565,15,15,0,100.64,1509.6,False,2024-06-19,2026-04-30T04:36:50.726872
LINE-0000028593,ORD-00011001,SKU-00274,34,34,0,439.56,14945.04,False,2024-06-19,2026-04-30T04:36:50.726872
LINE-0000028594,ORD-00011001,SKU-00449,2,0,2,177.32,354.64,True,2024-06-20,2026-04-30T04:36:50.726872
LINE-0000028595,ORD-00011001,SKU-00094,48,48,0,678.1,32548.8,False,2024-06-19,2026-04-30T04:36:50.726872
LINE-0000028596,ORD-00011002,SKU-00639,44,44,0,126.89,5583.16,False,2025-11-05,2026-04-30T04:36:50.726872
LINE-0000028597,ORD-00011002,SKU-00587,12,12,0,60.76,729.12,False,2025-11-04,2026-04-30T04:36:50.726872
LINE-0000028598,ORD-00011002,SKU-00935,39,0,39,29.68,1157.52,True,2025-11-04,2026-04-30T04:36:50.726872
LINE-0000028599,ORD-00011002,SKU-00883,9,9,0,215.67,1941.03,False,2025-11-08,2026-04-30T04:36:50.726872
LINE-0000028600,ORD-00011003,SKU-00616,10,10,0,128.9,1289.0,False,2025-11-11,2026-04-30T04:36:50.726872
LINE-0000028601,ORD-00011003,SKU-00700,38,38,0,276.82,10519.16,False,2025-11-13,2026-04-30T04:36:50.726872
LINE-0000028602,ORD-00011003,SKU-00453,5,5,0,516.81,2584.05,False,2025-11-13,2026-04-30T04:36:50.726872
LINE-0000028603,ORD-00011003,SKU-00599,38,38,0,216.97,8244.86,False,2025-11-09,2026-04-30T04:36:50.726872
LINE-0000028604,ORD-00011003,SKU-00397,3,3,0,423.72,1271.16,False,2025-11-09,2026-04-30T04:36:50.726872
LINE-0000028605,ORD-00011003,SKU-00851,2,2,0,395.41,790.82,False,2025-11-11,2026-04-30T04:36:50.726872
LINE-0000028606,ORD-00011004,SKU-00273,18,0,18,233.5,4203.0,True,2025-10-03,2026-04-30T04:36:50.726872
LINE-0000028607,ORD-00011005,SKU-00677,29,29,0,540.28,15668.12,False,,2026-04-30T04:36:50.726872
LINE-0000028608,ORD-00011005,SKU-00137,26,26,0,702.14,18255.64,False,,2026-04-30T04:36:50.726872
LINE-0000028609,ORD-00011005,SKU-00662,18,18,0,794.59,14302.62,False,,2026-04-30T04:36:50.726872
LINE-0000028610,ORD-00011005,SKU-00439,15,15,0,972.03,14580.45,False,,2026-04-30T04:36:50.726872
LINE-0000028611,ORD-00011005,SKU-00254,6,0,6,1041.84,6251.04,True,,2026-04-30T04:36:50.726872
LINE-0000028612,ORD-00011005,SKU-00147,7,7,0,263.47,1844.29,False,,2026-04-30T04:36:50.726872
LINE-0000028613,ORD-00011006,SKU-00511,2,0,2,1299.11,2598.22,True,,2026-04-30T04:36:50.726872
LINE-0000028614,ORD-00011007,SKU-00865,29,29,0,39.77,1153.33,False,2025-02-03,2026-04-30T04:36:50.726872
LINE-0000028615,ORD-00011008,SKU-00754,10,10,0,459.6,4596.0,False,2025-11-27,2026-04-30T04:36:50.726872
LINE-0000028616,ORD-00011009,SKU-00007,25,25,0,689.94,17248.5,False,2024-12-10,2026-04-30T04:36:50.726872
LINE-0000028617,ORD-00011010,SKU-00629,21,21,0,546.98,11486.58,False,2025-05-03,2026-04-30T04:36:50.726872
LINE-0000028618,ORD-00011011,SKU-00085,44,44,0,94.45,4155.8,False,2026-03-25,2026-04-30T04:36:50.726872
LINE-0000028619,ORD-00011012,SKU-00617,3,3,0,214.6,643.8,False,2024-12-24,2026-04-30T04:36:50.726872
LINE-0000028620,ORD-00011012,SKU-00293,45,45,0,125.27,5637.15,False,2024-12-25,2026-04-30T04:36:50.726872
LINE-0000028621,ORD-00011013,SKU-00200,9,9,0,643.63,5792.67,False,2025-10-21,2026-04-30T04:36:50.726872
LINE-0000028622,ORD-00011013,SKU-00336,50,0,50,109.18,5459.0,True,2025-10-18,2026-04-30T04:36:50.726872
LINE-0000028623,ORD-00011013,SKU-00183,8,8,0,25.13,201.04,False,2025-10-21,2026-04-30T04:36:50.726872
LINE-0000028624,ORD-00011014,SKU-00741,44,44,0,331.24,14574.56,False,2025-03-18,2026-04-30T04:36:50.726872
LINE-0000028625,ORD-00011014,SKU-00272,14,14,0,544.55,7623.7,False,2025-03-21,2026-04-30T04:36:50.726872
LINE-0000028626,ORD-00011015,SKU-00328,39,39,0,229.31,8943.09,False,2025-05-16,2026-04-30T04:36:50.726872
LINE-0000028627,ORD-00011016,SKU-00839,20,20,0,242.51,4850.2,False,,2026-04-30T04:36:50.726872
LINE-0000028628,ORD-00011016,SKU-00923,15,0,15,223.01,3345.15,True,,2026-04-30T04:36:50.726872
LINE-0000028629,ORD-00011017,SKU-00171,16,16,0,1210.03,19360.48,False,2024-09-29,2026-04-30T04:36:50.726872
LINE-0000028630,ORD-00011017,SKU-00706,46,46,0,328.63,15116.98,False,2024-09-27,2026-04-30T04:36:50.726872
LINE-0000028631,ORD-00011017,SKU-00494,6,6,0,636.08,3816.48,False,2024-09-27,2026-04-30T04:36:50.726872
LINE-0000028632,ORD-00011017,SKU-00298,3,0,3,444.63,1333.89,True,2024-09-27,2026-04-30T04:36:50.726872
LINE-0000028633,ORD-00011018,SKU-00502,12,12,0,345.03,4140.36,False,2024-10-08,2026-04-30T04:36:50.726872
LINE-0000028634,ORD-00011019,SKU-00147,32,32,0,263.47,8431.04,False,2024-11-06,2026-04-30T04:36:50.726872
LINE-0000028635,ORD-00011020,SKU-00062,20,20,0,64.42,1288.4,False,2025-02-25,2026-04-30T04:36:50.726872
LINE-0000028636,ORD-00011020,SKU-00770,13,0,13,594.51,7728.63,True,2025-02-22,2026-04-30T04:36:50.726872
LINE-0000028637,ORD-00011020,SKU-00509,35,35,0,109.62,3836.7,False,2025-02-23,2026-04-30T04:36:50.726872
LINE-0000028638,ORD-00011021,SKU-00005,42,42,0,221.05,9284.1,False,,2026-04-30T04:36:50.726872
LINE-0000028639,ORD-00011021,SKU-00122,32,32,0,569.56,18225.92,False,,2026-04-30T04:36:50.726872
LINE-0000028640,ORD-00011021,SKU-00755,25,25,0,101.38,2534.5,False,,2026-04-30T04:36:50.726872
LINE-0000028641,ORD-00011021,SKU-00887,46,46,0,456.45,20996.7,False,,2026-04-30T04:36:50.726872
LINE-0000028642,ORD-00011021,SKU-00548,10,10,0,477.14,4771.4,False,,2026-04-30T04:36:50.726872
LINE-0000028643,ORD-00011021,SKU-00991,14,14,0,889.16,12448.24,False,,2026-04-30T04:36:50.726872
LINE-0000028644,ORD-00011022,SKU-00081,11,0,11,507.33,5580.63,True,2025-02-12,2026-04-30T04:36:50.726872
LINE-0000028645,ORD-00011022,SKU-00812,48,0,48,251.5,12072.0,True,2025-02-08,2026-04-30T04:36:50.726872
LINE-0000028646,ORD-00011023,SKU-00168,32,32,0,463.84,14842.88,False,2024-11-25,2026-04-30T04:36:50.726872
LINE-0000028647,ORD-00011024,SKU-00625,29,29,0,1228.19,35617.51,False,2024-05-09,2026-04-30T04:36:50.726872
LINE-0000028648,ORD-00011024,SKU-00079,22,22,0,131.89,2901.58,False,2024-05-10,2026-04-30T04:36:50.726872
LINE-0000028649,ORD-00011024,SKU-00262,44,44,0,506.57,22289.08,False,2024-05-10,2026-04-30T04:36:50.726872
LINE-0000028650,ORD-00011024,SKU-00876,16,16,0,102.78,1644.48,False,2024-05-09,2026-04-30T04:36:50.726872
LINE-0000028651,ORD-00011025,SKU-00570,2,2,0,436.21,872.42,False,2024-05-23,2026-04-30T04:36:50.726872
LINE-0000028652,ORD-00011025,SKU-00045,18,18,0,80.91,1456.38,False,2024-05-25,2026-04-30T04:36:50.726872
LINE-0000028653,ORD-00011026,SKU-00021,18,18,0,42.4,763.2,False,2025-08-02,2026-04-30T04:36:50.726872
LINE-0000028654,ORD-00011027,SKU-00872,26,0,26,16.47,428.22,True,2025-07-04,2026-04-30T04:36:50.726872
LINE-0000028655,ORD-00011027,SKU-00191,1,1,0,777.81,777.81,False,2025-07-02,2026-04-30T04:36:50.726872
LINE-0000028656,ORD-00011027,SKU-00411,18,18,0,467.11,8407.98,False,2025-07-02,2026-04-30T04:36:50.726872
LINE-0000028657,ORD-00011027,SKU-00586,39,39,0,88.02,3432.78,False,2025-07-06,2026-04-30T04:36:50.726872
LINE-0000028658,ORD-00011027,SKU-00135,50,50,0,1261.05,63052.5,False,2025-07-06,2026-04-30T04:36:50.726872
LINE-0000028659,ORD-00011027,SKU-00739,34,34,0,358.66,12194.44,False,2025-07-05,2026-04-30T04:36:50.726872
LINE-0000028660,ORD-00011028,SKU-00627,6,6,0,119.72,718.32,False,2026-04-27,2026-04-30T04:36:50.726872
LINE-0000028661,ORD-00011029,SKU-00337,4,4,0,316.79,1267.16,False,2024-07-21,2026-04-30T04:36:50.726872
LINE-0000028662,ORD-00011030,SKU-00218,13,13,0,826.78,10748.14,False,2024-09-27,2026-04-30T04:36:50.726872
LINE-0000028663,ORD-00011030,SKU-00896,3,3,0,186.66,559.98,False,2024-09-27,2026-04-30T04:36:50.726872
LINE-0000028664,ORD-00011030,SKU-00361,26,26,0,620.91,16143.66,False,2024-09-27,2026-04-30T04:36:50.726872
LINE-0000028665,ORD-00011031,SKU-00515,32,32,0,650.1,20803.2,False,2025-04-29,2026-04-30T04:36:50.726872
LINE-0000028666,ORD-00011032,SKU-00379,43,43,0,111.26,4784.18,False,,2026-04-30T04:36:50.726872
LINE-0000028667,ORD-00011033,SKU-00960,21,21,0,528.13,11090.73,False,2026-04-21,2026-04-30T04:36:50.726872
LINE-0000028668,ORD-00011033,SKU-00250,10,10,0,95.15,951.5,False,2026-04-19,2026-04-30T04:36:50.726872
LINE-0000028669,ORD-00011034,SKU-00756,48,48,0,520.58,24987.84,False,2024-07-20,2026-04-30T04:36:50.726872
LINE-0000028670,ORD-00011035,SKU-00987,13,13,0,472.16,6138.08,False,2024-05-07,2026-04-30T04:36:50.726872
LINE-0000028671,ORD-00011035,SKU-00400,27,27,0,304.12,8211.24,False,2024-05-03,2026-04-30T04:36:50.726872
LINE-0000028672,ORD-00011035,SKU-00258,33,33,0,285.47,9420.51,False,2024-05-07,2026-04-30T04:36:50.726872
LINE-0000028673,ORD-00011036,SKU-00749,9,9,0,679.11,6111.99,False,2024-07-27,2026-04-30T04:36:50.726872
LINE-0000028674,ORD-00011036,SKU-00625,27,27,0,1228.19,33161.13,False,2024-07-27,2026-04-30T04:36:50.726872
LINE-0000028675,ORD-00011036,SKU-00077,4,4,0,467.78,1871.12,False,2024-07-29,2026-04-30T04:36:50.726872
LINE-0000028676,ORD-00011037,SKU-00599,42,42,0,216.97,9112.74,False,2024-09-20,2026-04-30T04:36:50.726872
LINE-0000028677,ORD-00011037,SKU-00187,42,42,0,332.98,13985.16,False,2024-09-23,2026-04-30T04:36:50.726872
LINE-0000028678,ORD-00011037,SKU-00277,37,37,0,835.3,30906.1,False,2024-09-21,2026-04-30T04:36:50.726872
LINE-0000028679,ORD-00011038,SKU-00670,1,1,0,1158.15,1158.15,False,2025-11-28,2026-04-30T04:36:50.726872
LINE-0000028680,ORD-00011038,SKU-00412,25,25,0,503.34,12583.5,False,2025-11-27,2026-04-30T04:36:50.726872
LINE-0000028681,ORD-00011038,SKU-00822,11,11,0,45.06,495.66,False,2025-11-29,2026-04-30T04:36:50.726872
LINE-0000028682,ORD-00011039,SKU-00117,23,23,0,513.26,11804.98,False,2025-11-26,2026-04-30T04:36:50.726872
LINE-0000028683,ORD-00011039,SKU-00798,3,3,0,832.91,2498.73,False,2025-11-26,2026-04-30T04:36:50.726872
LINE-0000028684,ORD-00011039,SKU-00977,24,24,0,486.71,11681.04,False,2025-11-24,2026-04-30T04:36:50.726872
LINE-0000028685,ORD-00011040,SKU-00041,2,2,0,236.79,473.58,False,,2026-04-30T04:36:50.726872
LINE-0000028686,ORD-00011041,SKU-00206,49,49,0,552.16,27055.84,False,2024-10-28,2026-04-30T04:36:50.726872
LINE-0000028687,ORD-00011041,SKU-00092,16,16,0,120.83,1933.28,False,2024-10-24,2026-04-30T04:36:50.726872
LINE-0000028688,ORD-00011041,SKU-00610,36,36,0,719.36,25896.96,False,2024-10-28,2026-04-30T04:36:50.726872
LINE-0000028689,ORD-00011042,SKU-00057,38,38,0,170.89,6493.82,False,2024-07-10,2026-04-30T04:36:50.726872
LINE-0000028690,ORD-00011042,SKU-00830,20,0,20,375.14,7502.8,True,2024-07-11,2026-04-30T04:36:50.726872
LINE-0000028691,ORD-00011043,SKU-00921,37,37,0,870.92,32224.04,False,2024-12-31,2026-04-30T04:36:50.726872
LINE-0000028692,ORD-00011043,SKU-00568,17,17,0,393.0,6681.0,False,2024-12-31,2026-04-30T04:36:50.726872
LINE-0000028693,ORD-00011043,SKU-00827,26,26,0,432.47,11244.22,False,2024-12-29,2026-04-30T04:36:50.726872
