return_id,order_id,sku,qty_returned,return_date,reason_code,condition,refund_amount,restock_date,disposition,_ingested_at
RET-00001410,ORD-00026775,SKU-00791,4,2025-08-17,CHANGED_MIND,LIKE_NEW,3118.52,2025-08-18,RESTOCK,2026-04-30T04:36:50.726872
RET-00001411,ORD-00023176,SKU-00079,5,2025-11-20,DUPLICATE_ORDER,GOOD,659.45,2025-11-27,DESTROY,2026-04-30T04:36:50.726872
RET-00001412,ORD-00023931,SKU-00046,5,2026-01-24,WRONG_ITEM,FAIR,2004.3,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001413,ORD-00013829,SKU-00699,4,2025-10-24,CHANGED_MIND,DAMAGED,3690.52,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001414,ORD-00004113,SKU-00953,1,2025-07-02,DAMAGED_TRANSIT,LIKE_NEW,84.83,2025-07-03,RESTOCK,2026-04-30T04:36:50.726872
RET-00001415,ORD-00022387,SKU-00575,2,2025-05-19,WRONG_ITEM,GOOD,48.98,2025-05-21,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001416,ORD-00020184,SKU-00054,4,2025-05-16,CHANGED_MIND,LIKE_NEW,2418.52,2025-05-21,DONATE,2026-04-30T04:36:50.726872
RET-00001417,ORD-00038618,SKU-00099,4,2026-03-22,WRONG_ITEM,LIKE_NEW,2164.64,2026-03-27,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001418,ORD-00003376,SKU-00002,5,2025-08-26,CHANGED_MIND,LIKE_NEW,5500.3,2025-09-01,RESTOCK,2026-04-30T04:36:50.726872
RET-00001419,ORD-00014401,SKU-00407,3,2026-01-15,ARRIVED_LATE,GOOD,81.72,2026-01-18,REFURBISH,2026-04-30T04:36:50.726872
RET-00001420,ORD-00048493,SKU-00928,4,2025-08-05,NOT_AS_DESCRIBED,DAMAGED,695.56,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001421,ORD-00043889,SKU-00234,4,2026-02-19,CHANGED_MIND,LIKE_NEW,2947.0,2026-02-23,RESTOCK,2026-04-30T04:36:50.726872
RET-00001422,ORD-00003878,SKU-00502,3,2025-05-28,DAMAGED_TRANSIT,UNSELLABLE,1035.09,,DESTROY,2026-04-30T04:36:50.726872
RET-00001423,ORD-00001743,SKU-00957,5,2025-07-27,DEFECTIVE,GOOD,1167.15,2025-08-01,RESTOCK,2026-04-30T04:36:50.726872
RET-00001424,ORD-00024164,SKU-00229,5,2025-11-13,CHANGED_MIND,GOOD,1719.2,2025-11-15,DONATE,2026-04-30T04:36:50.726872
RET-00001425,ORD-00002256,SKU-00776,2,2025-06-25,NOT_AS_DESCRIBED,UNSELLABLE,195.42,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001426,ORD-00027272,SKU-00340,1,2025-10-13,NOT_AS_DESCRIBED,GOOD,1210.34,2025-10-15,DESTROY,2026-04-30T04:36:50.726872
RET-00001427,ORD-00009768,SKU-00651,1,2026-02-13,DAMAGED_TRANSIT,DAMAGED,1136.37,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001428,ORD-00035874,SKU-00339,4,2026-02-17,WRONG_ITEM,GOOD,2728.2,2026-02-21,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001429,ORD-00024636,SKU-00669,2,2025-06-24,ARRIVED_LATE,NEW,98.28,2025-06-29,DESTROY,2026-04-30T04:36:50.726872
RET-00001430,ORD-00002192,SKU-00468,5,2026-04-13,CHANGED_MIND,FAIR,6531.35,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001431,ORD-00033034,SKU-00575,4,2026-03-17,DEFECTIVE,NEW,97.96,2026-03-24,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001432,ORD-00038831,SKU-00130,5,2026-04-22,ARRIVED_LATE,GOOD,3034.05,2026-04-28,REFURBISH,2026-04-30T04:36:50.726872
RET-00001433,ORD-00043628,SKU-00080,4,2026-01-20,DAMAGED_TRANSIT,NEW,1857.4,2026-01-22,RESTOCK,2026-04-30T04:36:50.726872
RET-00001434,ORD-00004340,SKU-00515,1,2025-05-30,DEFECTIVE,DAMAGED,650.1,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001435,ORD-00027690,SKU-00449,1,2025-09-01,DEFECTIVE,UNSELLABLE,177.32,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001436,ORD-00000952,SKU-00908,4,2025-08-13,CHANGED_MIND,GOOD,2701.36,2025-08-19,REFURBISH,2026-04-30T04:36:50.726872
RET-00001437,ORD-00003646,SKU-00536,3,2026-04-08,NOT_AS_DESCRIBED,UNSELLABLE,188.79,,DONATE,2026-04-30T04:36:50.726872
RET-00001438,ORD-00033132,SKU-00240,3,2026-03-17,WRONG_ITEM,UNSELLABLE,1370.67,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001439,ORD-00039941,SKU-00366,1,2026-02-28,CHANGED_MIND,DAMAGED,17.77,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001440,ORD-00001284,SKU-00940,1,2025-10-09,DAMAGED_TRANSIT,GOOD,214.95,2025-10-15,RESTOCK,2026-04-30T04:36:50.726872
RET-00001441,ORD-00032980,SKU-00336,4,2025-06-16,ARRIVED_LATE,LIKE_NEW,436.72,2025-06-23,DESTROY,2026-04-30T04:36:50.726872
RET-00001442,ORD-00044708,SKU-00463,4,2026-04-02,CHANGED_MIND,GOOD,504.4,2026-04-09,DESTROY,2026-04-30T04:36:50.726872
RET-00001443,ORD-00038493,SKU-00946,3,2025-08-12,DAMAGED_TRANSIT,FAIR,1968.09,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001444,ORD-00033795,SKU-00980,1,2025-12-16,ARRIVED_LATE,FAIR,486.39,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001445,ORD-00047840,SKU-00205,5,2025-08-13,ARRIVED_LATE,GOOD,751.7,2025-08-20,DONATE,2026-04-30T04:36:50.726872
RET-00001446,ORD-00012576,SKU-00177,3,2025-08-06,NOT_AS_DESCRIBED,GOOD,2601.54,2025-08-10,RESTOCK,2026-04-30T04:36:50.726872
RET-00001447,ORD-00022988,SKU-00564,3,2025-11-30,DUPLICATE_ORDER,DAMAGED,1822.47,,DESTROY,2026-04-30T04:36:50.726872
RET-00001448,ORD-00031484,SKU-00872,4,2025-05-10,ARRIVED_LATE,LIKE_NEW,65.88,2025-05-13,REFURBISH,2026-04-30T04:36:50.726872
RET-00001449,ORD-00005748,SKU-00117,3,2026-04-22,NOT_AS_DESCRIBED,LIKE_NEW,1539.78,2026-04-25,RESTOCK,2026-04-30T04:36:50.726872
RET-00001450,ORD-00022738,SKU-00747,1,2026-02-11,DUPLICATE_ORDER,GOOD,230.24,2026-02-18,REFURBISH,2026-04-30T04:36:50.726872
RET-00001451,ORD-00001067,SKU-00659,1,2026-02-09,CHANGED_MIND,NEW,593.11,2026-02-15,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001452,ORD-00006377,SKU-00897,1,2025-07-11,DAMAGED_TRANSIT,FAIR,41.77,,DESTROY,2026-04-30T04:36:50.726872
RET-00001453,ORD-00033684,SKU-00581,1,2025-07-29,DEFECTIVE,GOOD,909.52,2025-08-02,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001454,ORD-00033480,SKU-00191,5,2026-03-03,NOT_AS_DESCRIBED,FAIR,3889.05,,DONATE,2026-04-30T04:36:50.726872
RET-00001455,ORD-00041529,SKU-00770,5,2026-04-27,CHANGED_MIND,GOOD,2972.55,2026-04-30,DESTROY,2026-04-30T04:36:50.726872
RET-00001456,ORD-00033485,SKU-00001,3,2026-04-08,DEFECTIVE,LIKE_NEW,956.79,2026-04-14,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001457,ORD-00033163,SKU-00816,5,2025-12-30,CHANGED_MIND,FAIR,5713.4,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001458,ORD-00042561,SKU-00712,4,2026-04-16,DEFECTIVE,UNSELLABLE,2352.84,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001459,ORD-00011709,SKU-00949,5,2025-10-30,DAMAGED_TRANSIT,NEW,4381.45,2025-11-03,DONATE,2026-04-30T04:36:50.726872
RET-00001460,ORD-00028503,SKU-00423,5,2025-05-03,CHANGED_MIND,DAMAGED,4975.95,,DONATE,2026-04-30T04:36:50.726872
RET-00001461,ORD-00031542,SKU-00303,1,2026-01-25,ARRIVED_LATE,NEW,609.39,2026-01-29,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001462,ORD-00028354,SKU-00444,3,2025-10-05,ARRIVED_LATE,DAMAGED,287.46,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001463,ORD-00018067,SKU-00270,4,2025-10-22,CHANGED_MIND,FAIR,982.8,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001464,ORD-00015014,SKU-00718,4,2026-02-18,WRONG_ITEM,DAMAGED,1399.08,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001465,ORD-00003626,SKU-00455,4,2025-05-22,NOT_AS_DESCRIBED,DAMAGED,1531.0,,DESTROY,2026-04-30T04:36:50.726872
RET-00001466,ORD-00027750,SKU-00021,1,2026-04-08,DUPLICATE_ORDER,FAIR,42.4,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001467,ORD-00002740,SKU-00709,3,2025-05-28,NOT_AS_DESCRIBED,LIKE_NEW,1937.01,2025-05-29,REFURBISH,2026-04-30T04:36:50.726872
RET-00001468,ORD-00045649,SKU-00372,1,2025-06-11,WRONG_ITEM,FAIR,942.49,,DESTROY,2026-04-30T04:36:50.726872
RET-00001469,ORD-00009253,SKU-00169,3,2025-07-09,WRONG_ITEM,NEW,3413.19,2025-07-12,RESTOCK,2026-04-30T04:36:50.726872
RET-00001470,ORD-00039023,SKU-00058,2,2025-07-14,ARRIVED_LATE,GOOD,2795.34,2025-07-20,REFURBISH,2026-04-30T04:36:50.726872
RET-00001471,ORD-00033496,SKU-00527,3,2025-11-25,DEFECTIVE,LIKE_NEW,2277.72,2025-11-26,DESTROY,2026-04-30T04:36:50.726872
RET-00001472,ORD-00046993,SKU-00850,4,2025-12-10,DAMAGED_TRANSIT,NEW,2221.52,2025-12-13,DESTROY,2026-04-30T04:36:50.726872
RET-00001473,ORD-00049020,SKU-00879,1,2026-01-08,CHANGED_MIND,DAMAGED,566.48,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001474,ORD-00021495,SKU-00010,5,2025-08-05,WRONG_ITEM,FAIR,1589.8,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001475,ORD-00034666,SKU-00517,5,2025-09-06,NOT_AS_DESCRIBED,DAMAGED,4449.85,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001476,ORD-00043013,SKU-00590,4,2025-11-01,CHANGED_MIND,FAIR,4866.64,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001477,ORD-00041116,SKU-00371,1,2025-08-26,DAMAGED_TRANSIT,DAMAGED,510.61,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001478,ORD-00033903,SKU-00870,4,2025-12-08,DUPLICATE_ORDER,GOOD,2114.12,2025-12-15,RESTOCK,2026-04-30T04:36:50.726872
RET-00001479,ORD-00041323,SKU-00416,5,2026-01-24,NOT_AS_DESCRIBED,NEW,714.6,2026-01-25,DESTROY,2026-04-30T04:36:50.726872
RET-00001480,ORD-00002630,SKU-00573,3,2026-02-21,DAMAGED_TRANSIT,FAIR,2895.6,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001481,ORD-00015153,SKU-00071,2,2025-07-06,DEFECTIVE,DAMAGED,1544.34,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001482,ORD-00001137,SKU-00940,1,2025-07-24,DUPLICATE_ORDER,NEW,214.95,2025-07-28,RESTOCK,2026-04-30T04:36:50.726872
RET-00001483,ORD-00015984,SKU-00128,3,2025-07-21,ARRIVED_LATE,LIKE_NEW,2294.79,2025-07-28,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001484,ORD-00042147,SKU-00391,4,2025-11-29,DEFECTIVE,GOOD,4166.16,2025-11-30,DESTROY,2026-04-30T04:36:50.726872
RET-00001485,ORD-00023389,SKU-00619,2,2025-09-27,DUPLICATE_ORDER,UNSELLABLE,301.3,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001486,ORD-00047670,SKU-00815,4,2025-11-30,CHANGED_MIND,GOOD,4115.72,2025-12-04,RESTOCK,2026-04-30T04:36:50.726872
RET-00001487,ORD-00016863,SKU-00923,1,2025-06-04,DUPLICATE_ORDER,LIKE_NEW,223.01,2025-06-09,DONATE,2026-04-30T04:36:50.726872
RET-00001488,ORD-00003473,SKU-00943,4,2025-09-24,DAMAGED_TRANSIT,FAIR,2798.04,,DESTROY,2026-04-30T04:36:50.726872
RET-00001489,ORD-00040114,SKU-00762,3,2026-02-15,DEFECTIVE,NEW,203.13,2026-02-21,RESTOCK,2026-04-30T04:36:50.726872
RET-00001490,ORD-00034627,SKU-00897,3,2025-05-03,CHANGED_MIND,DAMAGED,125.31,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001491,ORD-00020974,SKU-00695,3,2026-01-16,DAMAGED_TRANSIT,NEW,703.23,2026-01-19,RESTOCK,2026-04-30T04:36:50.726872
RET-00001492,ORD-00024135,SKU-00219,3,2026-02-19,WRONG_ITEM,GOOD,127.26,2026-02-26,DONATE,2026-04-30T04:36:50.726872
RET-00001493,ORD-00011166,SKU-00297,3,2025-05-10,DAMAGED_TRANSIT,LIKE_NEW,2286.84,2025-05-11,DESTROY,2026-04-30T04:36:50.726872
RET-00001494,ORD-00009026,SKU-00158,1,2025-06-29,ARRIVED_LATE,NEW,412.32,2025-07-04,REFURBISH,2026-04-30T04:36:50.726872
RET-00001495,ORD-00010032,SKU-00748,5,2026-01-21,CHANGED_MIND,FAIR,3956.0,,DONATE,2026-04-30T04:36:50.726872
RET-00001496,ORD-00018217,SKU-00153,3,2026-03-12,ARRIVED_LATE,LIKE_NEW,3048.09,2026-03-19,RESTOCK,2026-04-30T04:36:50.726872
RET-00001497,ORD-00013440,SKU-00454,5,2026-03-15,CHANGED_MIND,GOOD,3272.05,2026-03-20,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001498,ORD-00034057,SKU-00901,1,2025-10-16,WRONG_ITEM,NEW,40.99,2025-10-18,RESTOCK,2026-04-30T04:36:50.726872
RET-00001499,ORD-00026400,SKU-00781,5,2026-03-23,DEFECTIVE,NEW,4527.25,2026-03-27,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001500,ORD-00024212,SKU-00374,4,2026-01-18,CHANGED_MIND,GOOD,1129.2,2026-01-19,DESTROY,2026-04-30T04:36:50.726872
RET-00001501,ORD-00010491,SKU-00200,3,2026-03-25,DAMAGED_TRANSIT,FAIR,1930.89,,DONATE,2026-04-30T04:36:50.726872
RET-00001502,ORD-00043848,SKU-00236,2,2026-01-22,DUPLICATE_ORDER,NEW,1626.08,2026-01-24,RESTOCK,2026-04-30T04:36:50.726872
RET-00001503,ORD-00028011,SKU-00340,3,2026-04-19,ARRIVED_LATE,UNSELLABLE,3631.02,,DESTROY,2026-04-30T04:36:50.726872
RET-00001504,ORD-00045444,SKU-00325,5,2026-01-23,ARRIVED_LATE,DAMAGED,3811.85,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001505,ORD-00043855,SKU-00548,3,2025-06-14,DAMAGED_TRANSIT,GOOD,1431.42,2025-06-21,RESTOCK,2026-04-30T04:36:50.726872
RET-00001506,ORD-00007520,SKU-00523,3,2025-09-30,CHANGED_MIND,FAIR,1075.44,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001507,ORD-00045108,SKU-00118,1,2025-07-05,ARRIVED_LATE,NEW,699.87,2025-07-09,RESTOCK,2026-04-30T04:36:50.726872
RET-00001508,ORD-00005797,SKU-00124,1,2025-09-16,WRONG_ITEM,LIKE_NEW,812.97,2025-09-20,DESTROY,2026-04-30T04:36:50.726872
RET-00001509,ORD-00013155,SKU-00726,5,2025-12-23,NOT_AS_DESCRIBED,NEW,4469.3,2025-12-28,RESTOCK,2026-04-30T04:36:50.726872
RET-00001510,ORD-00037750,SKU-00279,1,2026-01-20,DUPLICATE_ORDER,NEW,410.8,2026-01-24,RESTOCK,2026-04-30T04:36:50.726872
RET-00001511,ORD-00023024,SKU-00497,2,2025-08-15,WRONG_ITEM,LIKE_NEW,1162.56,2025-08-16,RESTOCK,2026-04-30T04:36:50.726872
RET-00001512,ORD-00000400,SKU-00631,1,2026-02-13,DUPLICATE_ORDER,GOOD,360.43,2026-02-16,RESTOCK,2026-04-30T04:36:50.726872
RET-00001513,ORD-00038373,SKU-00848,3,2025-11-08,ARRIVED_LATE,NEW,973.65,2025-11-11,DESTROY,2026-04-30T04:36:50.726872
RET-00001514,ORD-00021336,SKU-00933,5,2025-09-10,ARRIVED_LATE,DAMAGED,3511.0,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001515,ORD-00018100,SKU-00899,1,2025-05-07,NOT_AS_DESCRIBED,GOOD,801.9,2025-05-08,RESTOCK,2026-04-30T04:36:50.726872
RET-00001516,ORD-00044140,SKU-00105,4,2025-09-28,ARRIVED_LATE,FAIR,1789.88,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001517,ORD-00003453,SKU-00600,1,2025-04-29,NOT_AS_DESCRIBED,NEW,746.45,2025-05-05,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001518,ORD-00029882,SKU-00644,4,2025-11-02,DAMAGED_TRANSIT,UNSELLABLE,2969.36,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001519,ORD-00019701,SKU-00827,1,2025-10-02,NOT_AS_DESCRIBED,UNSELLABLE,432.47,,DESTROY,2026-04-30T04:36:50.726872
RET-00001520,ORD-00021326,SKU-00911,5,2025-08-11,WRONG_ITEM,LIKE_NEW,2831.3,2025-08-16,DESTROY,2026-04-30T04:36:50.726872
RET-00001521,ORD-00033377,SKU-00505,3,2025-10-21,DAMAGED_TRANSIT,NEW,4357.86,2025-10-23,REFURBISH,2026-04-30T04:36:50.726872
RET-00001522,ORD-00023265,SKU-00754,3,2026-04-03,DUPLICATE_ORDER,LIKE_NEW,1378.8,2026-04-06,RESTOCK,2026-04-30T04:36:50.726872
RET-00001523,ORD-00007390,SKU-00028,4,2026-04-03,WRONG_ITEM,LIKE_NEW,924.24,2026-04-06,RESTOCK,2026-04-30T04:36:50.726872
RET-00001524,ORD-00001984,SKU-00912,3,2026-03-16,DEFECTIVE,GOOD,2553.96,2026-03-23,DONATE,2026-04-30T04:36:50.726872
RET-00001525,ORD-00021805,SKU-00104,3,2026-04-22,WRONG_ITEM,UNSELLABLE,700.89,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001526,ORD-00021949,SKU-00119,2,2025-11-03,DAMAGED_TRANSIT,GOOD,754.84,2025-11-07,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001527,ORD-00010712,SKU-00547,4,2026-01-30,NOT_AS_DESCRIBED,DAMAGED,990.2,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001528,ORD-00016431,SKU-00628,5,2025-10-28,DUPLICATE_ORDER,NEW,1948.55,2025-10-31,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001529,ORD-00004353,SKU-00255,1,2026-03-31,NOT_AS_DESCRIBED,NEW,161.2,2026-04-07,DESTROY,2026-04-30T04:36:50.726872
RET-00001530,ORD-00046521,SKU-00396,1,2025-12-24,DUPLICATE_ORDER,UNSELLABLE,216.09,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001531,ORD-00018969,SKU-00622,3,2025-08-16,ARRIVED_LATE,LIKE_NEW,105.03,2025-08-21,DESTROY,2026-04-30T04:36:50.726872
RET-00001532,ORD-00030228,SKU-00951,3,2025-08-06,DUPLICATE_ORDER,DAMAGED,3259.23,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001533,ORD-00023400,SKU-00275,1,2026-03-11,DAMAGED_TRANSIT,LIKE_NEW,103.13,2026-03-16,RESTOCK,2026-04-30T04:36:50.726872
RET-00001534,ORD-00006167,SKU-00177,4,2025-06-25,DAMAGED_TRANSIT,UNSELLABLE,3468.72,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001535,ORD-00000711,SKU-00387,3,2026-01-26,WRONG_ITEM,GOOD,2770.89,2026-01-31,RESTOCK,2026-04-30T04:36:50.726872
RET-00001536,ORD-00001055,SKU-00208,4,2025-10-24,WRONG_ITEM,NEW,958.52,2025-10-30,REFURBISH,2026-04-30T04:36:50.726872
RET-00001537,ORD-00009230,SKU-00038,3,2026-03-07,CHANGED_MIND,GOOD,1385.58,2026-03-08,RESTOCK,2026-04-30T04:36:50.726872
RET-00001538,ORD-00016161,SKU-00927,2,2025-09-19,WRONG_ITEM,DAMAGED,2709.0,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001539,ORD-00003509,SKU-00109,4,2025-12-07,NOT_AS_DESCRIBED,LIKE_NEW,786.56,2025-12-08,RESTOCK,2026-04-30T04:36:50.726872
RET-00001540,ORD-00014615,SKU-00980,4,2025-06-13,DEFECTIVE,GOOD,1945.56,2025-06-19,RESTOCK,2026-04-30T04:36:50.726872
RET-00001541,ORD-00032521,SKU-00487,5,2025-09-29,DUPLICATE_ORDER,UNSELLABLE,1130.5,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001542,ORD-00022347,SKU-00676,2,2025-10-31,DAMAGED_TRANSIT,UNSELLABLE,134.34,,DONATE,2026-04-30T04:36:50.726872
RET-00001543,ORD-00023840,SKU-00283,2,2025-09-25,DEFECTIVE,NEW,1017.48,2025-09-26,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001544,ORD-00012708,SKU-00087,2,2025-07-06,WRONG_ITEM,DAMAGED,197.9,,DESTROY,2026-04-30T04:36:50.726872
RET-00001545,ORD-00049353,SKU-00129,5,2026-02-22,WRONG_ITEM,NEW,4012.45,2026-02-24,DONATE,2026-04-30T04:36:50.726872
RET-00001546,ORD-00015203,SKU-00617,4,2026-02-27,WRONG_ITEM,UNSELLABLE,858.4,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001547,ORD-00011424,SKU-00866,5,2026-04-26,NOT_AS_DESCRIBED,DAMAGED,2830.45,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001548,ORD-00011484,SKU-00079,4,2025-09-22,DEFECTIVE,GOOD,527.56,2025-09-25,RESTOCK,2026-04-30T04:36:50.726872
RET-00001549,ORD-00000989,SKU-00145,2,2025-06-07,DAMAGED_TRANSIT,DAMAGED,1291.62,,DESTROY,2026-04-30T04:36:50.726872
RET-00001550,ORD-00049543,SKU-00586,1,2025-12-05,NOT_AS_DESCRIBED,GOOD,88.02,2025-12-07,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001551,ORD-00033160,SKU-00594,5,2026-03-12,ARRIVED_LATE,GOOD,5717.45,2026-03-14,RESTOCK,2026-04-30T04:36:50.726872
RET-00001552,ORD-00018451,SKU-00856,3,2025-10-22,ARRIVED_LATE,DAMAGED,2896.68,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001553,ORD-00011980,SKU-00062,3,2026-03-05,DAMAGED_TRANSIT,FAIR,193.26,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001554,ORD-00027294,SKU-00259,3,2025-08-09,DAMAGED_TRANSIT,LIKE_NEW,498.21,2025-08-12,RESTOCK,2026-04-30T04:36:50.726872
RET-00001555,ORD-00043786,SKU-00936,5,2025-08-30,DAMAGED_TRANSIT,GOOD,4730.15,2025-08-31,REFURBISH,2026-04-30T04:36:50.726872
RET-00001556,ORD-00010804,SKU-00213,5,2025-10-15,DUPLICATE_ORDER,LIKE_NEW,4776.7,2025-10-16,REFURBISH,2026-04-30T04:36:50.726872
RET-00001557,ORD-00021171,SKU-00781,5,2026-01-20,DAMAGED_TRANSIT,GOOD,4527.25,2026-01-21,DESTROY,2026-04-30T04:36:50.726872
RET-00001558,ORD-00030287,SKU-00254,1,2025-06-06,WRONG_ITEM,NEW,1041.84,2025-06-09,REFURBISH,2026-04-30T04:36:50.726872
RET-00001559,ORD-00016133,SKU-00029,5,2025-11-23,CHANGED_MIND,FAIR,206.3,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001560,ORD-00026661,SKU-00818,4,2026-04-20,ARRIVED_LATE,NEW,775.24,2026-04-26,RESTOCK,2026-04-30T04:36:50.726872
RET-00001561,ORD-00025039,SKU-00194,5,2025-10-30,DEFECTIVE,GOOD,366.25,2025-11-04,DESTROY,2026-04-30T04:36:50.726872
RET-00001562,ORD-00009002,SKU-00650,5,2025-06-14,CHANGED_MIND,UNSELLABLE,905.05,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001563,ORD-00041747,SKU-00304,3,2026-02-08,DAMAGED_TRANSIT,GOOD,692.31,2026-02-09,RESTOCK,2026-04-30T04:36:50.726872
RET-00001564,ORD-00011135,SKU-00482,5,2025-09-19,NOT_AS_DESCRIBED,FAIR,1799.25,,REFURBISH,2026-04-30T04:36:50.726872
RET-00001565,ORD-00045883,SKU-00204,1,2025-09-21,DAMAGED_TRANSIT,LIKE_NEW,981.99,2025-09-23,RESTOCK,2026-04-30T04:36:50.726872
RET-00001566,ORD-00036087,SKU-00742,1,2026-04-25,DEFECTIVE,FAIR,833.54,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001567,ORD-00011838,SKU-00038,3,2026-02-27,DUPLICATE_ORDER,DAMAGED,1385.58,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001568,ORD-00041334,SKU-00514,4,2025-05-25,DEFECTIVE,DAMAGED,1291.6,,DESTROY,2026-04-30T04:36:50.726872
RET-00001569,ORD-00019740,SKU-00654,5,2025-06-24,WRONG_ITEM,GOOD,3228.6,2025-06-28,DESTROY,2026-04-30T04:36:50.726872
RET-00001570,ORD-00002157,SKU-00249,4,2026-04-07,NOT_AS_DESCRIBED,GOOD,1026.68,2026-04-10,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001571,ORD-00040270,SKU-00315,3,2025-12-13,DUPLICATE_ORDER,DAMAGED,2265.63,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001572,ORD-00001893,SKU-00215,1,2025-09-19,CHANGED_MIND,NEW,1012.95,2025-09-22,REFURBISH,2026-04-30T04:36:50.726872
RET-00001573,ORD-00012861,SKU-00191,2,2025-06-04,DUPLICATE_ORDER,GOOD,1555.62,2025-06-05,RESTOCK,2026-04-30T04:36:50.726872
RET-00001574,ORD-00015584,SKU-00146,5,2025-04-30,DAMAGED_TRANSIT,UNSELLABLE,2628.7,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001575,ORD-00038309,SKU-00276,4,2025-09-06,NOT_AS_DESCRIBED,LIKE_NEW,1364.2,2025-09-12,REFURBISH,2026-04-30T04:36:50.726872
RET-00001576,ORD-00048353,SKU-00547,5,2026-01-23,DAMAGED_TRANSIT,UNSELLABLE,1237.75,,RESTOCK,2026-04-30T04:36:50.726872
RET-00001577,ORD-00011986,SKU-00056,1,2026-04-29,CHANGED_MIND,LIKE_NEW,216.71,2026-05-03,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00001578,ORD-00029822,SKU-00168,5,2026-04-04,ARRIVED_LATE,NEW,2319.2,2026-04-06,RESTOCK,2026-04-30T04:36:50.726872
