location_id,warehouse_id,zone,aisle,rack,bin,location_type,max_weight_lbs,max_volume_cuft,is_active,_ingested_at
LOC-EN-08-I21-02,WH-CEN-08,SHIPPING,I,21,02,STANDARD,500,118.7,True,2026-04-30T04:36:50.726872
LOC-OR-05-D21-02,WH-NOR-05,ZONE-B,D,21,02,OVERSIZE,500,191.9,True,2026-04-30T04:36:50.726872
LOC-EN-08-A04-03,WH-CEN-08,ZONE-A,A,04,03,STANDARD,1000,56.6,True,2026-04-30T04:36:50.726872
LOC-EN-10-O03-06,WH-CEN-10,ZONE-D,O,03,06,STANDARD,5000,173.8,True,2026-04-30T04:36:50.726872
LOC-ES-07-F14-01,WH-WES-07,SHIPPING,F,14,01,STANDARD,5000,58.9,True,2026-04-30T04:36:50.726872
LOC-AS-02-F10-03,WH-EAS-02,ZONE-B,F,10,03,STANDARD,500,39.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-B20-06,WH-EAS-03,ZONE-B,B,20,06,STANDARD,500,66.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-N29-06,WH-EAS-03,ZONE-C,N,29,06,STANDARD,500,19.9,True,2026-04-30T04:36:50.726872
LOC-EN-10-H16-07,WH-CEN-10,ZONE-A,H,16,07,STANDARD,2000,98.3,True,2026-04-30T04:36:50.726872
LOC-EN-08-A14-04,WH-CEN-08,ZONE-A,A,14,04,STANDARD,500,56.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-J19-07,WH-EAS-03,ZONE-D,J,19,07,STANDARD,1000,158.7,True,2026-04-30T04:36:50.726872
LOC-OU-09-F26-04,WH-SOU-09,ZONE-E,F,26,04,OVERSIZE,5000,17.9,True,2026-04-30T04:36:50.726872
LOC-EN-10-J21-03,WH-CEN-10,ZONE-A,J,21,03,STANDARD,5000,61.9,True,2026-04-30T04:36:50.726872
LOC-ES-07-L27-04,WH-WES-07,ZONE-E,L,27,04,BULK,2000,18.6,True,2026-04-30T04:36:50.726872
LOC-EN-10-C10-02,WH-CEN-10,ZONE-D,C,10,02,STANDARD,1000,147.8,False,2026-04-30T04:36:50.726872
LOC-ES-07-G20-06,WH-WES-07,RECEIVING,G,20,06,HAZMAT,2000,196.1,True,2026-04-30T04:36:50.726872
LOC-OR-05-H22-06,WH-NOR-05,ZONE-C,H,22,06,STANDARD,2000,13.0,True,2026-04-30T04:36:50.726872
LOC-AS-01-P01-01,WH-EAS-01,RECEIVING,P,01,01,STANDARD,5000,154.9,True,2026-04-30T04:36:50.726872
LOC-AS-02-A29-08,WH-EAS-02,RECEIVING,A,29,08,STANDARD,5000,167.2,True,2026-04-30T04:36:50.726872
LOC-AS-03-A04-08,WH-EAS-03,ZONE-C,A,04,08,HAZMAT,5000,11.8,True,2026-04-30T04:36:50.726872
LOC-OR-05-L07-02,WH-NOR-05,SHIPPING,L,07,02,STANDARD,2000,163.6,True,2026-04-30T04:36:50.726872
LOC-EN-08-L02-05,WH-CEN-08,ZONE-D,L,02,05,COLD,1000,11.4,False,2026-04-30T04:36:50.726872
LOC-ES-07-D28-05,WH-WES-07,ZONE-E,D,28,05,STANDARD,1000,114.8,True,2026-04-30T04:36:50.726872
LOC-EN-10-F03-03,WH-CEN-10,RECEIVING,F,03,03,STANDARD,2000,187.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-I07-01,WH-SOU-09,RECEIVING,I,07,01,STANDARD,2000,139.3,True,2026-04-30T04:36:50.726872
LOC-AS-01-N21-01,WH-EAS-01,SHIPPING,N,21,01,HAZMAT,5000,170.4,True,2026-04-30T04:36:50.726872
LOC-AS-02-O16-06,WH-EAS-02,ZONE-E,O,16,06,BULK,1000,18.9,True,2026-04-30T04:36:50.726872
LOC-OU-09-O11-01,WH-SOU-09,ZONE-D,O,11,01,STANDARD,500,177.2,True,2026-04-30T04:36:50.726872
LOC-OR-04-N03-04,WH-NOR-04,ZONE-B,N,03,04,STANDARD,2000,21.9,True,2026-04-30T04:36:50.726872
LOC-AS-01-P14-01,WH-EAS-01,ZONE-E,P,14,01,BULK,2000,169.7,True,2026-04-30T04:36:50.726872
LOC-EN-08-H11-01,WH-CEN-08,SHIPPING,H,11,01,STANDARD,1000,189.3,True,2026-04-30T04:36:50.726872
LOC-EN-10-O25-02,WH-CEN-10,RECEIVING,O,25,02,STANDARD,500,26.3,True,2026-04-30T04:36:50.726872
LOC-AS-01-M11-02,WH-EAS-01,SHIPPING,M,11,02,STANDARD,5000,20.4,True,2026-04-30T04:36:50.726872
LOC-ES-07-C04-01,WH-WES-07,ZONE-E,C,04,01,STANDARD,5000,86.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-H28-01,WH-WES-07,ZONE-D,H,28,01,STANDARD,5000,177.2,True,2026-04-30T04:36:50.726872
LOC-AS-06-A15-06,WH-EAS-06,ZONE-E,A,15,06,STANDARD,500,12.3,True,2026-04-30T04:36:50.726872
LOC-EN-10-G29-03,WH-CEN-10,RECEIVING,G,29,03,STANDARD,2000,90.0,True,2026-04-30T04:36:50.726872
LOC-EN-08-F08-03,WH-CEN-08,SHIPPING,F,08,03,STANDARD,1000,69.2,True,2026-04-30T04:36:50.726872
LOC-AS-06-J19-03,WH-EAS-06,ZONE-B,J,19,03,STANDARD,2000,65.3,False,2026-04-30T04:36:50.726872
LOC-OU-09-E02-04,WH-SOU-09,ZONE-E,E,02,04,BULK,500,90.2,True,2026-04-30T04:36:50.726872
LOC-OR-04-G26-02,WH-NOR-04,ZONE-C,G,26,02,STANDARD,5000,142.0,False,2026-04-30T04:36:50.726872
LOC-EN-10-K28-06,WH-CEN-10,ZONE-E,K,28,06,STANDARD,2000,40.8,True,2026-04-30T04:36:50.726872
LOC-AS-01-P08-01,WH-EAS-01,RECEIVING,P,08,01,STANDARD,1000,98.6,True,2026-04-30T04:36:50.726872
LOC-EN-08-K26-07,WH-CEN-08,ZONE-B,K,26,07,STANDARD,500,78.9,True,2026-04-30T04:36:50.726872
LOC-AS-01-D05-05,WH-EAS-01,ZONE-D,D,05,05,STANDARD,2000,18.3,True,2026-04-30T04:36:50.726872
LOC-OR-04-J06-04,WH-NOR-04,ZONE-C,J,06,04,BULK,2000,171.0,True,2026-04-30T04:36:50.726872
LOC-OR-04-A06-05,WH-NOR-04,ZONE-A,A,06,05,STANDARD,1000,82.0,True,2026-04-30T04:36:50.726872
LOC-AS-02-K30-04,WH-EAS-02,ZONE-C,K,30,04,STANDARD,2000,163.8,True,2026-04-30T04:36:50.726872
LOC-OU-09-N29-02,WH-SOU-09,ZONE-A,N,29,02,STANDARD,1000,161.0,True,2026-04-30T04:36:50.726872
LOC-ES-07-L11-07,WH-WES-07,RECEIVING,L,11,07,STANDARD,500,155.0,True,2026-04-30T04:36:50.726872
LOC-OU-09-J26-03,WH-SOU-09,ZONE-C,J,26,03,STANDARD,2000,175.8,True,2026-04-30T04:36:50.726872
LOC-EN-10-P07-02,WH-CEN-10,SHIPPING,P,07,02,STANDARD,500,41.8,True,2026-04-30T04:36:50.726872
LOC-OU-09-L16-08,WH-SOU-09,ZONE-B,L,16,08,STANDARD,2000,109.8,True,2026-04-30T04:36:50.726872
LOC-EN-08-P09-07,WH-CEN-08,RECEIVING,P,09,07,HAZMAT,500,49.4,True,2026-04-30T04:36:50.726872
LOC-EN-08-H13-04,WH-CEN-08,ZONE-C,H,13,04,STANDARD,5000,118.6,True,2026-04-30T04:36:50.726872
LOC-AS-06-I18-02,WH-EAS-06,ZONE-B,I,18,02,BULK,2000,94.5,True,2026-04-30T04:36:50.726872
LOC-EN-10-B15-06,WH-CEN-10,ZONE-D,B,15,06,STANDARD,5000,87.7,True,2026-04-30T04:36:50.726872
LOC-AS-06-I13-01,WH-EAS-06,ZONE-B,I,13,01,STANDARD,2000,132.6,True,2026-04-30T04:36:50.726872
LOC-AS-02-J27-02,WH-EAS-02,SHIPPING,J,27,02,STANDARD,1000,28.7,True,2026-04-30T04:36:50.726872
LOC-AS-01-G11-04,WH-EAS-01,RECEIVING,G,11,04,STANDARD,2000,151.6,True,2026-04-30T04:36:50.726872
LOC-OR-05-G23-03,WH-NOR-05,SHIPPING,G,23,03,BULK,2000,11.6,True,2026-04-30T04:36:50.726872
LOC-AS-06-M13-01,WH-EAS-06,ZONE-D,M,13,01,STANDARD,1000,174.4,True,2026-04-30T04:36:50.726872
LOC-OR-04-P08-08,WH-NOR-04,RECEIVING,P,08,08,BULK,2000,160.5,True,2026-04-30T04:36:50.726872
LOC-OR-04-N25-07,WH-NOR-04,ZONE-B,N,25,07,STANDARD,500,81.2,True,2026-04-30T04:36:50.726872
LOC-AS-03-J24-01,WH-EAS-03,ZONE-D,J,24,01,BULK,2000,74.6,True,2026-04-30T04:36:50.726872
LOC-ES-07-J11-01,WH-WES-07,ZONE-E,J,11,01,BULK,1000,39.2,True,2026-04-30T04:36:50.726872
LOC-AS-06-M13-04,WH-EAS-06,ZONE-D,M,13,04,STANDARD,5000,45.8,True,2026-04-30T04:36:50.726872
LOC-EN-10-O21-05,WH-CEN-10,ZONE-A,O,21,05,STANDARD,1000,16.1,True,2026-04-30T04:36:50.726872
LOC-EN-08-A06-04,WH-CEN-08,ZONE-A,A,06,04,HAZMAT,5000,63.9,True,2026-04-30T04:36:50.726872
LOC-OU-09-C15-01,WH-SOU-09,ZONE-C,C,15,01,STANDARD,1000,72.1,True,2026-04-30T04:36:50.726872
LOC-ES-07-F04-03,WH-WES-07,ZONE-E,F,04,03,STANDARD,500,83.9,True,2026-04-30T04:36:50.726872
LOC-OR-04-E28-04,WH-NOR-04,ZONE-C,E,28,04,STANDARD,5000,40.2,True,2026-04-30T04:36:50.726872
LOC-OR-05-G17-08,WH-NOR-05,ZONE-C,G,17,08,STANDARD,1000,94.7,True,2026-04-30T04:36:50.726872
LOC-EN-10-H17-06,WH-CEN-10,ZONE-E,H,17,06,COLD,5000,97.9,True,2026-04-30T04:36:50.726872
LOC-AS-02-J21-08,WH-EAS-02,ZONE-C,J,21,08,BULK,2000,84.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-N08-03,WH-EAS-03,ZONE-E,N,08,03,BULK,5000,83.1,True,2026-04-30T04:36:50.726872
LOC-EN-10-D13-01,WH-CEN-10,ZONE-B,D,13,01,COLD,1000,62.0,True,2026-04-30T04:36:50.726872
LOC-OR-05-C23-04,WH-NOR-05,ZONE-D,C,23,04,STANDARD,500,199.1,True,2026-04-30T04:36:50.726872
LOC-AS-02-K14-08,WH-EAS-02,ZONE-B,K,14,08,STANDARD,500,97.8,True,2026-04-30T04:36:50.726872
LOC-EN-08-M11-07,WH-CEN-08,SHIPPING,M,11,07,STANDARD,500,12.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-K22-08,WH-EAS-03,ZONE-D,K,22,08,STANDARD,500,114.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-E16-05,WH-CEN-08,SHIPPING,E,16,05,STANDARD,500,125.3,True,2026-04-30T04:36:50.726872
LOC-AS-02-M06-02,WH-EAS-02,RECEIVING,M,06,02,BULK,2000,39.2,True,2026-04-30T04:36:50.726872
LOC-OR-04-B29-04,WH-NOR-04,ZONE-D,B,29,04,STANDARD,500,84.2,True,2026-04-30T04:36:50.726872
LOC-AS-01-A02-07,WH-EAS-01,SHIPPING,A,02,07,STANDARD,1000,81.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-A14-01,WH-EAS-02,ZONE-A,A,14,01,STANDARD,1000,139.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-F24-03,WH-EAS-02,ZONE-A,F,24,03,STANDARD,500,165.0,True,2026-04-30T04:36:50.726872
LOC-OR-04-G30-07,WH-NOR-04,ZONE-D,G,30,07,STANDARD,1000,30.1,True,2026-04-30T04:36:50.726872
LOC-AS-01-M21-06,WH-EAS-01,ZONE-A,M,21,06,STANDARD,5000,51.8,True,2026-04-30T04:36:50.726872
LOC-OR-05-L02-02,WH-NOR-05,ZONE-B,L,02,02,STANDARD,5000,196.8,True,2026-04-30T04:36:50.726872
LOC-OU-09-F09-02,WH-SOU-09,ZONE-E,F,09,02,STANDARD,5000,138.8,False,2026-04-30T04:36:50.726872
LOC-AS-03-K06-06,WH-EAS-03,SHIPPING,K,06,06,STANDARD,500,73.7,True,2026-04-30T04:36:50.726872
LOC-EN-10-O13-04,WH-CEN-10,ZONE-E,O,13,04,STANDARD,500,54.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-J08-07,WH-EAS-02,SHIPPING,J,08,07,STANDARD,500,21.4,True,2026-04-30T04:36:50.726872
LOC-OR-05-G05-07,WH-NOR-05,ZONE-B,G,05,07,STANDARD,1000,185.4,True,2026-04-30T04:36:50.726872
LOC-EN-08-K05-05,WH-CEN-08,ZONE-C,K,05,05,STANDARD,500,109.0,False,2026-04-30T04:36:50.726872
LOC-OR-05-A08-06,WH-NOR-05,ZONE-C,A,08,06,STANDARD,500,182.3,True,2026-04-30T04:36:50.726872
LOC-OR-04-H20-07,WH-NOR-04,ZONE-E,H,20,07,STANDARD,5000,129.7,True,2026-04-30T04:36:50.726872
LOC-EN-08-C07-01,WH-CEN-08,RECEIVING,C,07,01,OVERSIZE,1000,33.9,True,2026-04-30T04:36:50.726872
LOC-OU-09-G08-02,WH-SOU-09,ZONE-D,G,08,02,BULK,2000,41.2,True,2026-04-30T04:36:50.726872
LOC-ES-07-F20-04,WH-WES-07,ZONE-C,F,20,04,STANDARD,5000,193.9,True,2026-04-30T04:36:50.726872
LOC-EN-08-C12-07,WH-CEN-08,ZONE-D,C,12,07,STANDARD,5000,90.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-E27-08,WH-WES-07,ZONE-A,E,27,08,BULK,5000,172.3,True,2026-04-30T04:36:50.726872
LOC-OR-05-E18-03,WH-NOR-05,ZONE-C,E,18,03,STANDARD,2000,96.2,True,2026-04-30T04:36:50.726872
LOC-EN-10-P03-06,WH-CEN-10,ZONE-B,P,03,06,BULK,1000,39.4,True,2026-04-30T04:36:50.726872
LOC-AS-01-L16-07,WH-EAS-01,ZONE-D,L,16,07,HAZMAT,2000,83.0,True,2026-04-30T04:36:50.726872
LOC-EN-10-C14-01,WH-CEN-10,ZONE-A,C,14,01,STANDARD,1000,46.9,True,2026-04-30T04:36:50.726872
LOC-OR-05-L17-08,WH-NOR-05,RECEIVING,L,17,08,STANDARD,500,133.7,True,2026-04-30T04:36:50.726872
LOC-OR-04-H16-01,WH-NOR-04,SHIPPING,H,16,01,STANDARD,500,142.5,True,2026-04-30T04:36:50.726872
LOC-OR-05-O22-03,WH-NOR-05,ZONE-C,O,22,03,STANDARD,1000,12.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-M23-02,WH-WES-07,ZONE-E,M,23,02,COLD,5000,41.5,True,2026-04-30T04:36:50.726872
LOC-OR-05-M19-05,WH-NOR-05,RECEIVING,M,19,05,STANDARD,500,30.8,True,2026-04-30T04:36:50.726872
LOC-AS-06-E09-04,WH-EAS-06,RECEIVING,E,09,04,STANDARD,2000,11.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-A04-02,WH-CEN-08,SHIPPING,A,04,02,STANDARD,5000,134.4,True,2026-04-30T04:36:50.726872
LOC-AS-03-F12-03,WH-EAS-03,RECEIVING,F,12,03,STANDARD,5000,44.6,True,2026-04-30T04:36:50.726872
LOC-EN-08-G06-04,WH-CEN-08,ZONE-A,G,06,04,BULK,1000,59.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-O21-02,WH-WES-07,SHIPPING,O,21,02,STANDARD,500,65.7,True,2026-04-30T04:36:50.726872
LOC-OR-05-C11-01,WH-NOR-05,ZONE-E,C,11,01,STANDARD,5000,137.8,True,2026-04-30T04:36:50.726872
LOC-AS-01-I25-01,WH-EAS-01,RECEIVING,I,25,01,STANDARD,500,28.4,True,2026-04-30T04:36:50.726872
LOC-AS-01-M20-05,WH-EAS-01,ZONE-D,M,20,05,STANDARD,2000,124.8,True,2026-04-30T04:36:50.726872
LOC-AS-06-K27-04,WH-EAS-06,ZONE-C,K,27,04,STANDARD,5000,126.1,False,2026-04-30T04:36:50.726872
LOC-AS-06-D01-08,WH-EAS-06,SHIPPING,D,01,08,STANDARD,1000,14.9,True,2026-04-30T04:36:50.726872
LOC-OU-09-I23-04,WH-SOU-09,ZONE-C,I,23,04,STANDARD,5000,107.8,True,2026-04-30T04:36:50.726872
LOC-AS-01-K01-06,WH-EAS-01,SHIPPING,K,01,06,STANDARD,2000,138.8,True,2026-04-30T04:36:50.726872
LOC-EN-08-M24-02,WH-CEN-08,ZONE-C,M,24,02,STANDARD,5000,197.5,True,2026-04-30T04:36:50.726872
LOC-AS-02-M10-04,WH-EAS-02,RECEIVING,M,10,04,STANDARD,500,34.3,True,2026-04-30T04:36:50.726872
LOC-OR-05-O06-08,WH-NOR-05,ZONE-A,O,06,08,STANDARD,1000,56.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-D14-01,WH-EAS-02,ZONE-B,D,14,01,HAZMAT,2000,181.5,True,2026-04-30T04:36:50.726872
LOC-OR-04-I22-08,WH-NOR-04,RECEIVING,I,22,08,STANDARD,1000,185.3,True,2026-04-30T04:36:50.726872
LOC-EN-08-C26-06,WH-CEN-08,SHIPPING,C,26,06,STANDARD,500,132.4,True,2026-04-30T04:36:50.726872
LOC-ES-07-N26-04,WH-WES-07,ZONE-B,N,26,04,STANDARD,2000,26.7,True,2026-04-30T04:36:50.726872
LOC-EN-10-G24-02,WH-CEN-10,ZONE-E,G,24,02,STANDARD,2000,191.3,True,2026-04-30T04:36:50.726872
LOC-AS-01-J02-04,WH-EAS-01,SHIPPING,J,02,04,STANDARD,5000,70.7,True,2026-04-30T04:36:50.726872
LOC-AS-03-H04-07,WH-EAS-03,ZONE-A,H,04,07,STANDARD,5000,70.0,True,2026-04-30T04:36:50.726872
LOC-OR-05-H16-08,WH-NOR-05,ZONE-B,H,16,08,STANDARD,1000,151.9,True,2026-04-30T04:36:50.726872
LOC-AS-01-K10-02,WH-EAS-01,ZONE-C,K,10,02,OVERSIZE,5000,129.9,True,2026-04-30T04:36:50.726872
LOC-OR-05-M02-06,WH-NOR-05,ZONE-B,M,02,06,BULK,1000,171.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-B30-03,WH-NOR-04,SHIPPING,B,30,03,STANDARD,5000,66.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-A18-07,WH-EAS-03,ZONE-C,A,18,07,STANDARD,5000,198.2,True,2026-04-30T04:36:50.726872
LOC-ES-07-C17-05,WH-WES-07,ZONE-C,C,17,05,STANDARD,1000,143.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-E11-01,WH-EAS-02,SHIPPING,E,11,01,HAZMAT,2000,96.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-O23-08,WH-EAS-03,ZONE-C,O,23,08,COLD,1000,51.4,True,2026-04-30T04:36:50.726872
LOC-AS-01-L24-02,WH-EAS-01,RECEIVING,L,24,02,BULK,1000,81.5,False,2026-04-30T04:36:50.726872
LOC-AS-03-B04-06,WH-EAS-03,ZONE-D,B,04,06,STANDARD,500,32.3,True,2026-04-30T04:36:50.726872
LOC-AS-06-N05-07,WH-EAS-06,ZONE-B,N,05,07,STANDARD,1000,85.4,True,2026-04-30T04:36:50.726872
LOC-EN-10-F21-07,WH-CEN-10,SHIPPING,F,21,07,STANDARD,500,157.8,True,2026-04-30T04:36:50.726872
LOC-ES-07-I21-08,WH-WES-07,ZONE-C,I,21,08,STANDARD,500,25.7,True,2026-04-30T04:36:50.726872
LOC-OU-09-H01-08,WH-SOU-09,ZONE-C,H,01,08,STANDARD,500,160.9,True,2026-04-30T04:36:50.726872
LOC-EN-08-N10-03,WH-CEN-08,ZONE-A,N,10,03,STANDARD,1000,87.0,True,2026-04-30T04:36:50.726872
LOC-ES-07-P03-02,WH-WES-07,SHIPPING,P,03,02,BULK,500,44.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-A18-08,WH-EAS-03,SHIPPING,A,18,08,STANDARD,500,34.5,True,2026-04-30T04:36:50.726872
LOC-AS-03-C18-05,WH-EAS-03,SHIPPING,C,18,05,BULK,500,196.2,True,2026-04-30T04:36:50.726872
LOC-AS-06-F14-01,WH-EAS-06,ZONE-B,F,14,01,STANDARD,2000,135.2,True,2026-04-30T04:36:50.726872
LOC-EN-10-P23-06,WH-CEN-10,ZONE-E,P,23,06,HAZMAT,2000,125.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-B08-01,WH-EAS-02,ZONE-B,B,08,01,STANDARD,1000,191.9,True,2026-04-30T04:36:50.726872
LOC-OR-04-L09-03,WH-NOR-04,RECEIVING,L,09,03,STANDARD,500,114.5,True,2026-04-30T04:36:50.726872
LOC-AS-03-M15-02,WH-EAS-03,ZONE-C,M,15,02,STANDARD,1000,111.8,True,2026-04-30T04:36:50.726872
LOC-OR-05-G23-06,WH-NOR-05,ZONE-E,G,23,06,STANDARD,1000,89.7,True,2026-04-30T04:36:50.726872
LOC-ES-07-M01-04,WH-WES-07,ZONE-A,M,01,04,STANDARD,500,140.0,True,2026-04-30T04:36:50.726872
LOC-AS-06-C12-06,WH-EAS-06,SHIPPING,C,12,06,STANDARD,1000,62.0,True,2026-04-30T04:36:50.726872
LOC-OR-04-M04-02,WH-NOR-04,ZONE-B,M,04,02,STANDARD,2000,121.9,True,2026-04-30T04:36:50.726872
LOC-AS-02-L23-05,WH-EAS-02,ZONE-E,L,23,05,STANDARD,500,180.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-F12-07,WH-WES-07,ZONE-D,F,12,07,STANDARD,2000,11.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-E05-07,WH-EAS-03,ZONE-E,E,05,07,BULK,500,184.5,True,2026-04-30T04:36:50.726872
LOC-AS-06-H22-07,WH-EAS-06,RECEIVING,H,22,07,STANDARD,5000,197.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-J09-07,WH-SOU-09,ZONE-E,J,09,07,HAZMAT,1000,68.0,True,2026-04-30T04:36:50.726872
LOC-OR-05-N25-06,WH-NOR-05,SHIPPING,N,25,06,STANDARD,500,24.6,True,2026-04-30T04:36:50.726872
LOC-AS-02-F19-01,WH-EAS-02,ZONE-A,F,19,01,BULK,5000,163.6,True,2026-04-30T04:36:50.726872
LOC-ES-07-E16-08,WH-WES-07,ZONE-E,E,16,08,STANDARD,500,87.0,True,2026-04-30T04:36:50.726872
LOC-AS-01-N23-06,WH-EAS-01,ZONE-B,N,23,06,OVERSIZE,500,125.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-H06-02,WH-SOU-09,ZONE-C,H,06,02,BULK,2000,191.0,True,2026-04-30T04:36:50.726872
LOC-ES-07-F12-02,WH-WES-07,ZONE-C,F,12,02,HAZMAT,1000,168.0,True,2026-04-30T04:36:50.726872
LOC-AS-02-J10-08,WH-EAS-02,ZONE-C,J,10,08,STANDARD,500,150.2,True,2026-04-30T04:36:50.726872
LOC-OR-04-J30-01,WH-NOR-04,ZONE-D,J,30,01,COLD,5000,20.9,True,2026-04-30T04:36:50.726872
LOC-EN-08-K10-06,WH-CEN-08,ZONE-A,K,10,06,STANDARD,1000,86.4,True,2026-04-30T04:36:50.726872
LOC-ES-07-P07-02,WH-WES-07,ZONE-E,P,07,02,STANDARD,1000,88.0,True,2026-04-30T04:36:50.726872
LOC-AS-01-E25-05,WH-EAS-01,ZONE-B,E,25,05,STANDARD,2000,66.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-I04-08,WH-EAS-03,RECEIVING,I,04,08,BULK,1000,36.6,True,2026-04-30T04:36:50.726872
LOC-AS-01-L29-04,WH-EAS-01,ZONE-A,L,29,04,STANDARD,500,35.4,True,2026-04-30T04:36:50.726872
LOC-AS-06-B06-04,WH-EAS-06,ZONE-D,B,06,04,OVERSIZE,2000,32.6,True,2026-04-30T04:36:50.726872
LOC-EN-08-E11-07,WH-CEN-08,ZONE-E,E,11,07,BULK,5000,35.0,True,2026-04-30T04:36:50.726872
LOC-AS-01-E05-06,WH-EAS-01,ZONE-E,E,05,06,STANDARD,1000,19.9,True,2026-04-30T04:36:50.726872
LOC-ES-07-A14-08,WH-WES-07,ZONE-C,A,14,08,STANDARD,500,154.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-F08-05,WH-EAS-03,SHIPPING,F,08,05,STANDARD,2000,198.9,True,2026-04-30T04:36:50.726872
LOC-ES-07-G16-02,WH-WES-07,RECEIVING,G,16,02,BULK,1000,45.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-H04-03,WH-EAS-03,ZONE-D,H,04,03,STANDARD,1000,186.5,True,2026-04-30T04:36:50.726872
LOC-EN-10-G03-01,WH-CEN-10,ZONE-D,G,03,01,STANDARD,2000,143.0,False,2026-04-30T04:36:50.726872
LOC-OR-04-K14-08,WH-NOR-04,ZONE-A,K,14,08,STANDARD,500,67.8,True,2026-04-30T04:36:50.726872
LOC-OR-05-L23-07,WH-NOR-05,ZONE-B,L,23,07,STANDARD,500,44.5,True,2026-04-30T04:36:50.726872
LOC-AS-06-G10-08,WH-EAS-06,ZONE-C,G,10,08,COLD,500,91.9,True,2026-04-30T04:36:50.726872
LOC-EN-08-L11-05,WH-CEN-08,ZONE-A,L,11,05,STANDARD,500,139.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-K12-06,WH-EAS-03,RECEIVING,K,12,06,BULK,2000,55.3,True,2026-04-30T04:36:50.726872
LOC-EN-10-M03-02,WH-CEN-10,ZONE-B,M,03,02,STANDARD,500,17.8,True,2026-04-30T04:36:50.726872
LOC-OR-04-G23-08,WH-NOR-04,ZONE-A,G,23,08,STANDARD,2000,67.3,True,2026-04-30T04:36:50.726872
LOC-OR-04-E02-03,WH-NOR-04,ZONE-B,E,02,03,STANDARD,2000,179.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-L29-06,WH-SOU-09,ZONE-D,L,29,06,STANDARD,500,183.1,True,2026-04-30T04:36:50.726872
LOC-ES-07-A06-05,WH-WES-07,RECEIVING,A,06,05,OVERSIZE,2000,18.6,True,2026-04-30T04:36:50.726872
LOC-OR-04-M16-02,WH-NOR-04,ZONE-B,M,16,02,STANDARD,5000,116.9,True,2026-04-30T04:36:50.726872
LOC-EN-10-I07-03,WH-CEN-10,ZONE-A,I,07,03,STANDARD,1000,122.5,True,2026-04-30T04:36:50.726872
LOC-OU-09-O17-05,WH-SOU-09,ZONE-C,O,17,05,COLD,2000,144.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-H02-04,WH-EAS-03,ZONE-C,H,02,04,STANDARD,1000,189.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-I28-01,WH-EAS-03,RECEIVING,I,28,01,OVERSIZE,1000,111.6,True,2026-04-30T04:36:50.726872
LOC-AS-06-L11-02,WH-EAS-06,RECEIVING,L,11,02,COLD,2000,147.2,True,2026-04-30T04:36:50.726872
LOC-EN-10-J11-01,WH-CEN-10,RECEIVING,J,11,01,BULK,2000,51.7,True,2026-04-30T04:36:50.726872
LOC-AS-03-I01-02,WH-EAS-03,RECEIVING,I,01,02,BULK,5000,189.7,True,2026-04-30T04:36:50.726872
LOC-EN-10-G27-08,WH-CEN-10,ZONE-B,G,27,08,STANDARD,1000,120.5,True,2026-04-30T04:36:50.726872
LOC-ES-07-E15-04,WH-WES-07,RECEIVING,E,15,04,BULK,2000,38.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-F15-03,WH-CEN-08,SHIPPING,F,15,03,COLD,1000,118.2,True,2026-04-30T04:36:50.726872
LOC-AS-03-J01-05,WH-EAS-03,ZONE-B,J,01,05,COLD,5000,140.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-C14-04,WH-EAS-03,ZONE-D,C,14,04,COLD,5000,29.0,True,2026-04-30T04:36:50.726872
